[2025-08-07T22:44:50.643+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T22:44:50.714+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:48.305320+00:00 [queued]>
[2025-08-07T22:44:50.750+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:48.305320+00:00 [queued]>
[2025-08-07T22:44:50.750+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T22:44:50.779+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-07 22:44:48.305320+00:00
[2025-08-07T22:44:50.799+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-07T22:44:48.305320+00:00', '--job-id', '838', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpjsm69flm']
[2025-08-07T22:44:50.801+0000] {standard_task_runner.py:105} INFO - Job 838: Subtask generator_stream_data
[2025-08-07T22:44:50.802+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=8960) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T22:44:50.804+0000] {standard_task_runner.py:72} INFO - Started process 8962 to run task
[2025-08-07T22:44:50.866+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:48.305320+00:00 [running]> on host e139a9424c76
[2025-08-07T22:44:50.972+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-07T22:44:48.305320+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-07T22:44:48.305320+00:00'
[2025-08-07T22:44:50.973+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T22:44:52.013+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.7', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.7', 19092) IPv4]
[2025-08-07T22:44:52.026+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.7', 19092)]>: Broker version identified as 2.6
[2025-08-07T22:44:52.027+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Connection complete.
[2025-08-07T22:44:52.142+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-1:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-07T22:44:52.146+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-07T22:44:52.147+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Closing connection. 
[2025-08-07T22:44:52.162+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Hughes', 'song': 'Anthem', 'album': 'Limelight', 'genre': 'Country', 'artist': 'Jonathan Jones', 'stream_date': '2025-04-02'}
[2025-08-07T22:44:52.207+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shannon Thomas', 'song': 'Horizon', 'album': 'Limelight', 'genre': 'Pop', 'artist': 'Suzanne Munoz', 'stream_date': '2024-08-21'}
[2025-08-07T22:44:52.210+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Vanessa Stone', 'song': 'Cascade', 'album': 'Static', 'genre': 'Metal', 'artist': 'Michael Sanchez', 'stream_date': '2024-11-15'}
[2025-08-07T22:44:52.212+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Chandler', 'song': 'Spectrum?', 'album': 'Visions', 'genre': 'Reggae', 'artist': 'Justin Anderson', 'stream_date': '2025-02-28'}
[2025-08-07T22:44:52.215+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Betty Jones', 'song': 'Equinox', 'album': 'Elysium', 'genre': 'Metal', 'artist': 'Michael Wilson', 'stream_date': '2024-09-30'}
[2025-08-07T22:44:52.216+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelly Greene', 'song': 'Eclipse', 'album': 'Utopia', 'genre': 'Electronic', 'artist': 'Teresa Francis', 'stream_date': '2024-09-18'}
[2025-08-07T22:44:52.217+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Baker', 'song': 'Radiance', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Ryan Olsen', 'stream_date': '2024-08-24'}
[2025-08-07T22:44:52.221+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Joseph', 'song': 'Solstice', 'album': 'Afterglow', 'genre': 'Metal', 'artist': 'Ashley Salas', 'stream_date': '2024-12-05'}
[2025-08-07T22:44:52.224+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sara Thompson', 'song': 'Tempest', 'album': 'Visions', 'genre': 'Electronic', 'artist': 'Victoria Wise', 'stream_date': '2025-05-13'}
[2025-08-07T22:44:52.226+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Douglas Willis', 'song': 'Drift', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Gregory Arroyo', 'stream_date': '2024-10-06'}
[2025-08-07T22:44:52.228+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gabriel Andrade', 'song': 'Fragment', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Jennifer Hart', 'stream_date': '2025-05-07'}
[2025-08-07T22:44:52.230+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tyler Martin', 'song': 'Equinox', 'album': 'Static', 'genre': 'Classical', 'artist': 'Ethan Hogan', 'stream_date': '2025-05-17'}
[2025-08-07T22:44:52.232+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christine Jackson', 'song': 'Pulse!', 'album': 'Threshold', 'genre': 'Jazz', 'artist': 'Nichole Burke', 'stream_date': '2025-02-14'}
[2025-08-07T22:44:52.234+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mr. Cameron Byrd', 'song': 'Ember', 'album': 'Rebellion', 'genre': 'Reggae', 'artist': 'Angela Ward', 'stream_date': '2025-07-14'}
[2025-08-07T22:44:52.237+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Landry', 'song': 'Ember', 'album': 'Exodus', 'genre': 'Rock', 'artist': 'Nicholas Ferguson', 'stream_date': '2024-09-11'}
[2025-08-07T22:44:52.238+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Karen Brock', 'song': 'Constellation', 'album': 'Threshold', 'genre': 'Electronic', 'artist': 'Megan Rodriguez', 'stream_date': '2025-07-16'}
[2025-08-07T22:44:52.239+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kevin Combs', 'song': 'Prism!', 'album': 'Static', 'genre': 'Country', 'artist': 'Christopher Miles', 'stream_date': '2025-02-16'}
[2025-08-07T22:44:52.240+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Morton', 'song': 'Drift', 'album': 'Daybreak', 'genre': 'Hip-Hop', 'artist': 'Kayla Welch', 'stream_date': '2025-07-04'}
[2025-08-07T22:44:52.241+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bryan Cherry', 'song': 'Horizon!', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Ashley Martinez', 'stream_date': '2024-10-23'}
[2025-08-07T22:44:52.243+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Stephanie Wilson', 'song': 'Infinity', 'album': 'Islands', 'genre': 'Electronic', 'artist': 'Oscar Thomas', 'stream_date': '2025-08-11'}
[2025-08-07T22:44:52.248+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lucas Koch', 'song': 'Aurora', 'album': 'Utopia', 'genre': 'Country', 'artist': 'Nicole Bishop', 'stream_date': '2024-08-16'}
[2025-08-07T22:44:52.249+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Lowe', 'song': 'Solace', 'album': 'Threshold', 'genre': 'Rock', 'artist': 'Aaron Blackburn', 'stream_date': '2024-08-10'}
[2025-08-07T22:44:52.251+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Sosa', 'song': 'Horizon', 'album': 'Utopia', 'genre': 'Country', 'artist': 'Renee Beck', 'stream_date': '2024-12-18'}
[2025-08-07T22:44:52.256+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Andrea Simmons', 'song': 'Radiance', 'album': 'Rebellion', 'genre': 'Rock', 'artist': 'Kelly Fowler MD', 'stream_date': '2025-06-05'}
[2025-08-07T22:44:52.257+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Edgar Banks', 'song': 'Quantum', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'Jose Torres', 'stream_date': '2024-11-29'}
[2025-08-07T22:44:52.259+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Bailey', 'song': 'Equinox', 'album': 'Daybreak', 'genre': 'Hip-Hop', 'artist': 'James Mccall', 'stream_date': '2025-02-09'}
[2025-08-07T22:44:52.266+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Gordon', 'song': 'Crescendo', 'album': 'Threshold', 'genre': 'Pop', 'artist': 'Katelyn Cole', 'stream_date': '2025-03-03'}
[2025-08-07T22:44:52.269+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kristina Brooks', 'song': 'Ember', 'album': 'Visions', 'genre': 'Metal', 'artist': 'Julia Hogan', 'stream_date': '2025-01-06'}
[2025-08-07T22:44:52.272+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nancy Perez', 'song': 'Crescendo', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Logan Burns', 'stream_date': '2024-09-25'}
[2025-08-07T22:44:52.275+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Alex Kent', 'song': 'Aurora?', 'album': 'Nightfall', 'genre': 'R&B', 'artist': 'Sara Jones', 'stream_date': '2025-07-30'}
[2025-08-07T22:44:52.277+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carolyn Hampton', 'song': 'Tempest', 'album': 'Paragon', 'genre': 'Rock', 'artist': 'Mrs. Monique Green MD', 'stream_date': '2024-08-29'}
[2025-08-07T22:44:52.279+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Barber', 'song': 'Labyrinth', 'album': 'Static', 'genre': 'Hip-Hop', 'artist': 'Mark Ramirez', 'stream_date': '2025-01-13'}
[2025-08-07T22:44:52.282+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shawn Rogers', 'song': 'Pulse', 'album': 'Visions', 'genre': 'Reggae', 'artist': 'Diana Cook', 'stream_date': '2024-08-22'}
[2025-08-07T22:44:52.287+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Davenport', 'song': 'Eclipse', 'album': 'Paragon', 'genre': 'Metal', 'artist': 'Gabriella Mcdowell', 'stream_date': '2025-05-18'}
[2025-08-07T22:44:52.289+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Arthur Myers', 'song': 'Prism!', 'album': 'Threshold', 'genre': 'R&B', 'artist': 'John Phillips', 'stream_date': '2024-09-21'}
[2025-08-07T22:44:52.291+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicholas Morrow', 'song': 'Nocturne', 'album': 'Static', 'genre': 'Hip-Hop', 'artist': 'Brian Bush', 'stream_date': '2024-11-01'}
[2025-08-07T22:44:52.292+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kimberly Simmons', 'song': 'Eclipse', 'album': 'Nightfall', 'genre': 'Country', 'artist': 'Alan Kaiser', 'stream_date': '2025-04-20'}
[2025-08-07T22:44:52.296+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Munoz', 'song': 'Constellation', 'album': 'Limelight', 'genre': 'Jazz', 'artist': 'Hannah Greene', 'stream_date': '2025-04-23'}
[2025-08-07T22:44:52.299+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kevin Fox', 'song': 'Horizon', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Deborah Jensen', 'stream_date': '2025-07-14'}
[2025-08-07T22:44:52.301+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Browning', 'song': 'Silhouette', 'album': 'Paragon', 'genre': 'Rock', 'artist': 'Kathryn Avila', 'stream_date': '2025-03-07'}
[2025-08-07T22:44:52.306+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Angela Wilkins', 'song': 'Nocturne', 'album': 'Sanctuary', 'genre': 'Electronic', 'artist': 'Natasha Wolf', 'stream_date': '2024-10-06'}
[2025-08-07T22:44:52.311+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Manuel Tucker II', 'song': 'Horizon', 'album': 'Nightfall', 'genre': 'R&B', 'artist': 'Joseph Cook', 'stream_date': '2024-11-21'}
[2025-08-07T22:44:52.314+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Love', 'song': 'Aurora', 'album': 'Exodus', 'genre': 'Metal', 'artist': 'Rachel Horn', 'stream_date': '2024-10-25'}
[2025-08-07T22:44:52.319+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Zuniga', 'song': 'Infinity', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Thomas Gordon', 'stream_date': '2025-09-03'}
[2025-08-07T22:44:52.330+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelsey Brown', 'song': 'Spectrum?', 'album': 'Rebellion', 'genre': 'Classical', 'artist': 'Jennifer Jones', 'stream_date': '2025-01-01'}
[2025-08-07T22:44:52.333+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'George Nichols', 'song': 'Prism!', 'album': 'Daybreak', 'genre': 'Country', 'artist': 'Hailey Palmer', 'stream_date': '2025-07-08'}
[2025-08-07T22:44:52.336+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Smith', 'song': 'Nocturne', 'album': 'Utopia', 'genre': 'Rock', 'artist': 'Charles Roberts DDS', 'stream_date': '2025-01-12'}
[2025-08-07T22:44:52.339+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Maria Lawrence', 'song': 'Ember!', 'album': 'Ascension', 'genre': 'Classical', 'artist': 'Larry Lee', 'stream_date': '2024-11-25'}
[2025-08-07T22:44:52.340+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mary Barber', 'song': 'Drift', 'album': 'Exodus', 'genre': 'Country', 'artist': 'Heather Montgomery', 'stream_date': '2025-07-18'}
[2025-08-07T22:44:52.341+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Laura Gregory', 'song': 'Vortex', 'album': 'Visions', 'genre': 'R&B', 'artist': 'Denise Alexander', 'stream_date': '2025-08-01'}
[2025-08-07T22:44:52.345+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Wright', 'song': 'Phoenix', 'album': 'Afterglow', 'genre': 'Rock', 'artist': 'Terry Nguyen', 'stream_date': '2025-01-20'}
[2025-08-07T22:44:52.346+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Miss Wendy Hernandez', 'song': 'Radiant', 'album': 'Daybreak', 'genre': 'Electronic', 'artist': 'Neil Murray', 'stream_date': '2025-01-02'}
[2025-08-07T22:44:52.350+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Carrillo', 'song': 'Aurora', 'album': 'Sanctuary', 'genre': 'Country', 'artist': 'Thomas Jones', 'stream_date': '2025-01-12'}
[2025-08-07T22:44:52.355+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tony Anderson', 'song': 'Reverie', 'album': 'Static', 'genre': 'Rock', 'artist': 'Samuel Smith', 'stream_date': '2024-12-26'}
[2025-08-07T22:44:52.357+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bethany Jensen', 'song': 'Tempest', 'album': 'Afterglow', 'genre': 'Reggae', 'artist': 'Scott Jackson', 'stream_date': '2025-06-07'}
[2025-08-07T22:44:52.362+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Richard Jones', 'song': 'Mirage?', 'album': 'Nightfall', 'genre': 'Country', 'artist': 'Chelsea West', 'stream_date': '2025-07-26'}
[2025-08-07T22:44:52.363+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Erik Moore', 'song': 'Celestial', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Katrina Perez', 'stream_date': '2024-10-30'}
[2025-08-07T22:44:52.367+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Anderson', 'song': 'Equinox', 'album': 'Static', 'genre': 'R&B', 'artist': 'Roger Hull', 'stream_date': '2025-01-08'}
[2025-08-07T22:44:52.371+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeremy Jones', 'song': 'Constellation', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Todd Baker', 'stream_date': '2024-12-16'}
[2025-08-07T22:44:52.372+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Phillips', 'song': 'Mirage', 'album': 'Paragon', 'genre': 'Classical', 'artist': 'Samantha Elliott', 'stream_date': '2025-06-09'}
[2025-08-07T22:44:52.375+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mary Lee', 'song': 'Mosaic', 'album': 'Threshold', 'genre': 'Electronic', 'artist': 'Sarah Williams', 'stream_date': '2025-03-17'}
[2025-08-07T22:44:52.376+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Todd Reynolds MD', 'song': 'Mosaic', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Joe Leonard', 'stream_date': '2024-11-15'}
[2025-08-07T22:44:52.379+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carmen Jenkins', 'song': 'Serenity', 'album': 'Elysium', 'genre': 'Country', 'artist': 'Andrew Melendez', 'stream_date': '2024-10-15'}
[2025-08-07T22:44:52.381+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Antonio Evans', 'song': 'Solstice', 'album': 'Afterglow', 'genre': 'Classical', 'artist': 'Lisa Moody', 'stream_date': '2024-10-08'}
