[2025-08-05T22:31:15.406+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-05T22:31:15.416+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:31:13.347757+00:00 [queued]>
[2025-08-05T22:31:15.424+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:31:13.347757+00:00 [queued]>
[2025-08-05T22:31:15.424+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-05T22:31:15.428+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-05 22:31:13.347757+00:00
[2025-08-05T22:31:15.434+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=3108) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-05T22:31:15.434+0000] {standard_task_runner.py:72} INFO - Started process 3109 to run task
[2025-08-05T22:31:15.434+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-05T22:31:13.347757+00:00', '--job-id', '773', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmp0u8vw_62']
[2025-08-05T22:31:15.436+0000] {standard_task_runner.py:105} INFO - Job 773: Subtask generator_stream_data
[2025-08-05T22:31:15.476+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:31:13.347757+00:00 [running]> on host 86211193b7ee
[2025-08-05T22:31:15.522+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-05T22:31:13.347757+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-05T22:31:13.347757+00:00'
[2025-08-05T22:31:15.522+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-05T22:31:15.762+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.7', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.7', 19092) IPv4]
[2025-08-05T22:31:15.768+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.7', 19092)]>: Broker version identified as 2.6
[2025-08-05T22:31:15.768+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Connection complete.
[2025-08-05T22:31:15.874+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T22:31:15.875+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T22:31:15.875+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Closing connection. 
[2025-08-05T22:31:15.877+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Autumn Booker', 'song': 'Pulse', 'album': 'Threshold', 'genre': 'R&B', 'artist': 'Eric Mullins', 'stream_date': '2001-05-09'}
[2025-08-05T22:31:15.887+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Emily Burke', 'song': 'Ember', 'album': 'Daybreak', 'genre': 'Pop', 'artist': 'Christopher Peterson', 'stream_date': '1977-03-17'}
[2025-08-05T22:31:15.887+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sandra Anderson', 'song': 'Paradox', 'album': 'Visions', 'genre': 'Jazz', 'artist': 'Teresa Gibbs', 'stream_date': '2001-02-19'}
[2025-08-05T22:31:15.889+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Watson', 'song': 'Nomad', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Frank Jackson', 'stream_date': '1997-03-19'}
[2025-08-05T22:31:15.890+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jose Garcia', 'song': 'Whispers', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Jessica Phillips', 'stream_date': '1987-07-09'}
[2025-08-05T22:31:15.891+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Alexander Larsen', 'song': 'Horizon', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'Frances Stewart', 'stream_date': '1999-05-13'}
[2025-08-05T22:31:15.892+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sabrina Wade', 'song': 'Ember', 'album': 'Limelight', 'genre': 'Rock', 'artist': 'Eric Baird', 'stream_date': '2005-05-28'}
[2025-08-05T22:31:15.893+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Anthony Jennings', 'song': 'Vapor', 'album': 'Elysium', 'genre': 'Reggae', 'artist': 'Brandon Woodward', 'stream_date': '2022-06-29'}
[2025-08-05T22:31:15.894+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melissa Wallace', 'song': 'Drift', 'album': 'Paragon', 'genre': 'Jazz', 'artist': 'Daniel Sims', 'stream_date': '2016-06-04'}
[2025-08-05T22:31:15.895+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Timothy Wilson', 'song': 'Pulse!', 'album': 'Afterglow', 'genre': 'R&B', 'artist': 'Maurice West', 'stream_date': '2014-03-04'}
[2025-08-05T22:31:15.895+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Banks', 'song': 'Crescendo', 'album': 'Threshold', 'genre': 'Country', 'artist': 'Julie Mitchell', 'stream_date': '1994-02-23'}
[2025-08-05T22:31:15.896+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sharon Monroe', 'song': 'Constellation', 'album': 'Afterglow', 'genre': 'Country', 'artist': 'Sheila Parsons', 'stream_date': '2013-04-16'}
[2025-08-05T22:31:15.896+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brittany Martinez', 'song': 'Silhouette', 'album': 'Ascension', 'genre': 'Electronic', 'artist': 'Linda Santana', 'stream_date': '1972-10-12'}
[2025-08-05T22:31:15.897+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Pamela Hunter', 'song': 'Anthem', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Jason Santos', 'stream_date': '1976-04-21'}
[2025-08-05T22:31:15.899+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Davis', 'song': 'Momentum', 'album': 'Paragon', 'genre': 'Metal', 'artist': 'Jason Edwards', 'stream_date': '2010-06-03'}
[2025-08-05T22:31:15.899+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Molina', 'song': 'Infinity', 'album': 'Limelight', 'genre': 'Jazz', 'artist': 'Susan Sawyer', 'stream_date': '2016-05-05'}
[2025-08-05T22:31:15.900+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brittany Sullivan', 'song': 'Spectrum', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Kelly Mckee', 'stream_date': '1986-02-23'}
[2025-08-05T22:31:15.901+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gordon Kaiser', 'song': 'Whispers', 'album': 'Islands', 'genre': 'R&B', 'artist': 'Kathryn Garrett', 'stream_date': '2021-02-25'}
[2025-08-05T22:31:15.901+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Justin Taylor', 'song': 'Quantum', 'album': 'Threshold', 'genre': 'Country', 'artist': 'Dominique White', 'stream_date': '2004-09-17'}
[2025-08-05T22:31:15.902+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brett Whitehead', 'song': 'Spectrum', 'album': 'Exodus', 'genre': 'Jazz', 'artist': 'Christian Hurst', 'stream_date': '2016-01-11'}
[2025-08-05T22:31:15.902+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Aaron Benjamin', 'song': 'Velvet', 'album': 'Ascension', 'genre': 'Reggae', 'artist': 'Rachel Garner', 'stream_date': '2003-06-21'}
[2025-08-05T22:31:15.902+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Julie Garcia', 'song': 'Horizon!', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Mr. Frederick Lewis', 'stream_date': '1978-04-06'}
[2025-08-05T22:31:15.903+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gerald Jimenez', 'song': 'Cascade', 'album': 'Ascension', 'genre': 'Reggae', 'artist': 'Victor Miller', 'stream_date': '2002-03-17'}
[2025-08-05T22:31:15.903+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Richard Morales', 'song': 'Solstice', 'album': 'Exodus', 'genre': 'Metal', 'artist': 'Carol Taylor', 'stream_date': '1984-06-13'}
[2025-08-05T22:31:15.904+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Johnny Francis', 'song': 'Mirage', 'album': 'Rebellion', 'genre': 'Hip-Hop', 'artist': 'Shane Young', 'stream_date': '1982-04-07'}
[2025-08-05T22:31:15.904+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Natalie Patrick', 'song': 'Velvet', 'album': 'Utopia', 'genre': 'Metal', 'artist': 'Richard Wheeler', 'stream_date': '2019-05-23'}
[2025-08-05T22:31:15.904+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Casey Ochoa DDS', 'song': 'Constellation', 'album': 'Exodus', 'genre': 'Electronic', 'artist': 'Brad Jones', 'stream_date': '1991-04-21'}
[2025-08-05T22:31:15.905+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Farmer', 'song': 'Whispers', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Madeline Benson', 'stream_date': '2024-12-26'}
[2025-08-05T22:31:15.906+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jamie Williams', 'song': 'Aurora', 'album': 'Threshold', 'genre': 'R&B', 'artist': 'Brandy Smith', 'stream_date': '1973-02-22'}
[2025-08-05T22:31:15.906+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Delacruz', 'song': 'Velvet', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Logan Cooke', 'stream_date': '1992-01-04'}
[2025-08-05T22:31:15.907+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Karen Nelson', 'song': 'Celestial', 'album': 'Islands', 'genre': 'Electronic', 'artist': 'Nancy Russell', 'stream_date': '1987-08-13'}
[2025-08-05T22:31:15.907+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jane Patterson', 'song': 'Solstice', 'album': 'Sanctuary', 'genre': 'Electronic', 'artist': 'Erik Weber', 'stream_date': '2012-12-22'}
[2025-08-05T22:31:15.908+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Scott Wise', 'song': 'Radiance', 'album': 'Static', 'genre': 'Rock', 'artist': 'Matthew Armstrong', 'stream_date': '1975-10-26'}
[2025-08-05T22:31:15.908+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joseph Powell', 'song': 'Fragment', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Stephen Fry', 'stream_date': '1998-03-11'}
[2025-08-05T22:31:15.909+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Thomas Taylor', 'song': 'Cascade', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Jennifer Martinez', 'stream_date': '1987-08-27'}
[2025-08-05T22:31:15.910+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Anthony Bond', 'song': 'Mirage', 'album': 'Sanctuary', 'genre': 'Reggae', 'artist': 'Sharon Rodriguez', 'stream_date': '2001-11-12'}
[2025-08-05T22:31:15.911+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sherri Fuller', 'song': 'Horizon!', 'album': 'Rebellion', 'genre': 'R&B', 'artist': 'Jesus Fields', 'stream_date': '1977-04-10'}
[2025-08-05T22:31:15.912+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Chelsea Johnson', 'song': 'Reverie', 'album': 'Sanctuary', 'genre': 'Reggae', 'artist': 'Kristi Curry', 'stream_date': '2008-04-07'}
[2025-08-05T22:31:15.912+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Katherine Ingram', 'song': 'Crescendo', 'album': 'Utopia', 'genre': 'R&B', 'artist': 'Danielle Mcintyre', 'stream_date': '1989-12-01'}
[2025-08-05T22:31:15.913+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Johnson', 'song': 'Velocity', 'album': 'Ascension', 'genre': 'Electronic', 'artist': 'John Perez', 'stream_date': '1992-06-06'}
[2025-08-05T22:31:15.914+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Bryant', 'song': 'Zenith', 'album': 'Paragon', 'genre': 'Reggae', 'artist': 'Matthew Velez', 'stream_date': '2008-11-01'}
[2025-08-05T22:31:15.914+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Monique Patton', 'song': 'Reverie', 'album': 'Static', 'genre': 'Reggae', 'artist': 'Karen Craig', 'stream_date': '1974-09-15'}
[2025-08-05T22:31:15.915+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Williams', 'song': 'Luminous', 'album': 'Rebellion', 'genre': 'Metal', 'artist': 'Erin Hansen', 'stream_date': '2009-08-28'}
[2025-08-05T22:31:15.915+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lisa Perez', 'song': 'Vortex', 'album': 'Islands', 'genre': 'Metal', 'artist': 'Wendy Case', 'stream_date': '2010-06-14'}
[2025-08-05T22:31:15.916+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Parker', 'song': 'Aurora?', 'album': 'Static', 'genre': 'Classical', 'artist': 'Cindy Flores', 'stream_date': '2016-03-09'}
[2025-08-05T22:31:15.916+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Cynthia Ferguson', 'song': 'Velvet', 'album': 'Rebellion', 'genre': 'Pop', 'artist': 'Erica Allen', 'stream_date': '2016-05-19'}
[2025-08-05T22:31:15.917+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Toni Diaz', 'song': 'Pulse', 'album': 'Sanctuary', 'genre': 'Reggae', 'artist': 'Susan Gomez', 'stream_date': '1994-11-05'}
[2025-08-05T22:31:15.917+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rhonda Carney', 'song': 'Pulse!', 'album': 'Sanctuary', 'genre': 'Rock', 'artist': 'Charles Knight II', 'stream_date': '1975-02-25'}
[2025-08-05T22:31:15.917+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Mendoza', 'song': 'Fragment', 'album': 'Sanctuary', 'genre': 'Rock', 'artist': 'Lisa Smith', 'stream_date': '2019-08-02'}
[2025-08-05T22:31:15.918+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashlee Simmons', 'song': 'Vapor', 'album': 'Rebellion', 'genre': 'Metal', 'artist': 'Gilbert Bradley', 'stream_date': '1992-08-16'}
[2025-08-05T22:31:15.918+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Taylor Stokes', 'song': 'Velvet', 'album': 'Daybreak', 'genre': 'Metal', 'artist': 'Jo Perez', 'stream_date': '2014-06-20'}
[2025-08-05T22:31:15.921+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amy Osborne', 'song': 'Anthem', 'album': 'Static', 'genre': 'Pop', 'artist': 'Cynthia Roman', 'stream_date': '1992-02-21'}
[2025-08-05T22:31:15.921+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Holly Chang', 'song': 'Eclipse', 'album': 'Afterglow', 'genre': 'Metal', 'artist': 'Edward Cross', 'stream_date': '2000-09-24'}
[2025-08-05T22:31:15.922+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mrs. Yvette Shaw', 'song': 'Ember', 'album': 'Ascension', 'genre': 'R&B', 'artist': 'Kelly Snyder', 'stream_date': '1973-05-26'}
[2025-08-05T22:31:15.923+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Martin Chapman', 'song': 'Pulse!', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'Mary Parker', 'stream_date': '2018-08-24'}
[2025-08-05T22:31:15.923+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Bauer', 'song': 'Mirage', 'album': 'Exodus', 'genre': 'Pop', 'artist': 'Adam Henry', 'stream_date': '1996-10-06'}
[2025-08-05T22:31:15.924+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michelle Young', 'song': 'Mirage', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Kimberly Taylor', 'stream_date': '1970-11-04'}
[2025-08-05T22:31:15.925+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Copeland', 'song': 'Equinox', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Peter Hamilton', 'stream_date': '1972-04-17'}
[2025-08-05T22:31:15.925+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Randolph', 'song': 'Horizon!', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Michelle Sanders', 'stream_date': '2012-08-20'}
[2025-08-05T22:31:15.926+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lawrence Wolf', 'song': 'Ember!', 'album': 'Afterglow', 'genre': 'Classical', 'artist': 'Valerie Roberson', 'stream_date': '1997-08-15'}
[2025-08-05T22:31:15.926+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tyler Arnold', 'song': 'Nocturne', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Timothy Vasquez', 'stream_date': '2010-10-31'}
[2025-08-05T22:31:15.926+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Smith', 'song': 'Paradox', 'album': 'Afterglow', 'genre': 'Pop', 'artist': 'Corey Johnson', 'stream_date': '1986-04-30'}
[2025-08-05T22:31:15.927+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Pitts', 'song': 'Crescendo', 'album': 'Ascension', 'genre': 'Hip-Hop', 'artist': 'Donald Robinson', 'stream_date': '2023-02-18'}
[2025-08-05T22:31:15.927+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Butler', 'song': 'Drift', 'album': 'Paragon', 'genre': 'R&B', 'artist': 'Miranda Johnson', 'stream_date': '2017-05-27'}
