[2025-08-07T00:06:40.023+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T00:06:40.032+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-06T00:00:00+00:00 [queued]>
[2025-08-07T00:06:40.038+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-06T00:00:00+00:00 [queued]>
[2025-08-07T00:06:40.039+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T00:06:40.046+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-06 00:00:00+00:00
[2025-08-07T00:06:40.050+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=222) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T00:06:40.050+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'scheduled__2025-08-06T00:00:00+00:00', '--job-id', '816', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmp_kjt8caf']
[2025-08-07T00:06:40.053+0000] {standard_task_runner.py:72} INFO - Started process 226 to run task
[2025-08-07T00:06:40.053+0000] {standard_task_runner.py:105} INFO - Job 816: Subtask generator_stream_data
[2025-08-07T00:06:40.086+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-06T00:00:00+00:00 [running]> on host 705dc7a53065
[2025-08-07T00:06:40.124+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-06T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-08-06T00:00:00+00:00'
[2025-08-07T00:06:40.125+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T00:06:40.280+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-07T00:06:40.284+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.8', 19092)]>: Broker version identified as 2.6
[2025-08-07T00:06:40.284+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-07T00:06:40.389+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-1:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-07T00:06:40.390+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-07T00:06:40.391+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-07T00:06:40.395+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.499+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.605+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.711+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.816+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.921+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Javier Martinez', 'song': 'Paradox', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Amanda Gibson', 'stream_date': '2024-08-17'}
[2025-08-07T00:06:40.941+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mark Davis', 'song': 'Cascade', 'album': 'Sanctuary', 'genre': 'Classical', 'artist': 'Scott Oneill', 'stream_date': '2024-08-21'}
[2025-08-07T00:06:40.942+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Felicia Stephens', 'song': 'Euphoria', 'album': 'Ascension', 'genre': 'Classical', 'artist': 'Tiffany Gomez', 'stream_date': '2024-09-07'}
[2025-08-07T00:06:40.942+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michaela Cantrell', 'song': 'Whispers', 'album': 'Sanctuary', 'genre': 'Rock', 'artist': 'David Reed', 'stream_date': '2024-11-05'}
[2025-08-07T00:06:40.943+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Charles', 'song': 'Gravity', 'album': 'Ascension', 'genre': 'R&B', 'artist': 'Matthew Bush', 'stream_date': '2024-12-12'}
[2025-08-07T00:06:40.944+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sierra Thomas', 'song': 'Prism!', 'album': 'Ascension', 'genre': 'Hip-Hop', 'artist': 'Yvette Moreno', 'stream_date': '2024-12-22'}
[2025-08-07T00:06:40.944+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dawn George', 'song': 'Drift', 'album': 'Afterglow', 'genre': 'Country', 'artist': 'Monique Dawson', 'stream_date': '2024-11-24'}
[2025-08-07T00:06:40.945+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shawn Hawkins', 'song': 'Nomad', 'album': 'Paragon', 'genre': 'Pop', 'artist': 'Jerry Ayala', 'stream_date': '2025-02-28'}
[2025-08-07T00:06:40.947+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Susan Garcia', 'song': 'Aurora', 'album': 'Exodus', 'genre': 'Reggae', 'artist': 'Elizabeth Adams', 'stream_date': '2025-01-16'}
[2025-08-07T00:06:40.948+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Kirby', 'song': 'Cascade', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'William Henry', 'stream_date': '2025-08-14'}
[2025-08-07T00:06:40.949+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Cassandra Montoya', 'song': 'Spectrum?', 'album': 'Sanctuary', 'genre': 'Electronic', 'artist': 'Amy Thomas', 'stream_date': '2025-08-09'}
[2025-08-07T00:06:40.952+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Juan Mcguire', 'song': 'Cascade', 'album': 'Visions', 'genre': 'Metal', 'artist': 'Mary Morris', 'stream_date': '2024-11-18'}
[2025-08-07T00:06:40.955+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Emily Gallagher', 'song': 'Tempest', 'album': 'Visions', 'genre': 'Electronic', 'artist': 'Jennifer Pierce', 'stream_date': '2024-08-26'}
[2025-08-07T00:06:40.956+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sandra Sanchez', 'song': 'Ember', 'album': 'Utopia', 'genre': 'Classical', 'artist': 'Lisa Watson', 'stream_date': '2025-08-26'}
[2025-08-07T00:06:40.957+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Moore', 'song': 'Tempest', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Thomas Shea', 'stream_date': '2024-09-05'}
[2025-08-07T00:06:40.958+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Courtney Carroll', 'song': 'Paradox', 'album': 'Exodus', 'genre': 'Electronic', 'artist': 'David Smith', 'stream_date': '2025-08-27'}
[2025-08-07T00:06:40.959+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Williams', 'song': 'Pulse!', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Hannah Knox', 'stream_date': '2024-12-04'}
[2025-08-07T00:06:40.959+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carrie Johnson', 'song': 'Eclipse', 'album': 'Rebellion', 'genre': 'Rock', 'artist': 'Jessica Collier', 'stream_date': '2025-04-07'}
[2025-08-07T00:06:40.961+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Thomas Sims', 'song': 'Euphoria', 'album': 'Utopia', 'genre': 'Country', 'artist': 'Brenda Hall', 'stream_date': '2025-03-04'}
[2025-08-07T00:06:40.961+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Gilbert', 'song': 'Whispers', 'album': 'Threshold', 'genre': 'Jazz', 'artist': 'Miss Brenda Cochran MD', 'stream_date': '2024-10-29'}
[2025-08-07T00:06:40.962+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Lee', 'song': 'Mirage?', 'album': 'Paragon', 'genre': 'R&B', 'artist': 'Michael Lopez', 'stream_date': '2025-01-27'}
[2025-08-07T00:06:40.962+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Raymond Kim', 'song': 'Crescendo', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'David White', 'stream_date': '2024-08-30'}
[2025-08-07T00:06:40.963+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dylan Arnold', 'song': 'Anthem', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Debra Frost', 'stream_date': '2025-08-02'}
[2025-08-07T00:06:40.963+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Lopez', 'song': 'Ember!', 'album': 'Static', 'genre': 'Reggae', 'artist': 'Michael Brown', 'stream_date': '2025-07-15'}
[2025-08-07T00:06:40.964+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kimberly Boyd', 'song': 'Phoenix', 'album': 'Static', 'genre': 'Classical', 'artist': 'Nathan Miller', 'stream_date': '2025-07-05'}
[2025-08-07T00:06:40.964+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jason Harris', 'song': 'Mirage', 'album': 'Exodus', 'genre': 'Reggae', 'artist': 'Anna Osborne', 'stream_date': '2025-02-12'}
[2025-08-07T00:06:40.965+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joanne Mcmahon', 'song': 'Drift', 'album': 'Ascension', 'genre': 'Rock', 'artist': 'Madison Anderson', 'stream_date': '2025-08-17'}
[2025-08-07T00:06:40.965+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Stokes', 'song': 'Paradox', 'album': 'Rebellion', 'genre': 'Metal', 'artist': 'Matthew Jenkins', 'stream_date': '2025-05-06'}
[2025-08-07T00:06:40.966+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Thomas', 'song': 'Equinox', 'album': 'Paragon', 'genre': 'Metal', 'artist': 'Eric Fletcher', 'stream_date': '2025-05-26'}
[2025-08-07T00:06:40.966+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Thomas Perkins', 'song': 'Serenity', 'album': 'Visions', 'genre': 'Electronic', 'artist': 'Walter Hill', 'stream_date': '2025-08-11'}
[2025-08-07T00:06:40.967+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lisa Watson', 'song': 'Radiant', 'album': 'Rebellion', 'genre': 'Pop', 'artist': 'Eric Harris', 'stream_date': '2025-07-13'}
[2025-08-07T00:06:40.967+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melanie Cortez', 'song': 'Nocturne', 'album': 'Ascension', 'genre': 'Metal', 'artist': 'Thomas Foley', 'stream_date': '2025-04-28'}
[2025-08-07T00:06:40.968+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lindsey Hall', 'song': 'Spectrum?', 'album': 'Visions', 'genre': 'Pop', 'artist': 'Riley Boone', 'stream_date': '2025-05-28'}
[2025-08-07T00:06:40.968+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sarah Montgomery', 'song': 'Prism!', 'album': 'Static', 'genre': 'Jazz', 'artist': 'Kiara Murphy', 'stream_date': '2024-10-21'}
[2025-08-07T00:06:40.968+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brian Peters', 'song': 'Vapor', 'album': 'Ascension', 'genre': 'Classical', 'artist': 'Joseph Anderson', 'stream_date': '2024-09-29'}
[2025-08-07T00:06:40.969+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Scott', 'song': 'Quantum', 'album': 'Threshold', 'genre': 'Metal', 'artist': 'Lynn Lee', 'stream_date': '2024-12-12'}
[2025-08-07T00:06:40.969+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Denise Choi', 'song': 'Velvet', 'album': 'Sanctuary', 'genre': 'Classical', 'artist': 'Julia Rollins', 'stream_date': '2024-12-26'}
[2025-08-07T00:06:40.970+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carol Howard', 'song': 'Luminous', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Kelsey Wilson', 'stream_date': '2025-05-10'}
[2025-08-07T00:06:40.970+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tracy Jimenez', 'song': 'Radiance', 'album': 'Rebellion', 'genre': 'Jazz', 'artist': 'Anthony Manning', 'stream_date': '2025-02-13'}
[2025-08-07T00:06:40.971+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Webb', 'song': 'Phoenix', 'album': 'Visions', 'genre': 'Metal', 'artist': 'Christopher Donovan', 'stream_date': '2025-08-05'}
[2025-08-07T00:06:40.971+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Armstrong', 'song': 'Quantum', 'album': 'Afterglow', 'genre': 'Pop', 'artist': 'Angela Wallace', 'stream_date': '2024-09-23'}
[2025-08-07T00:06:40.972+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Rosales', 'song': 'Reverie', 'album': 'Nightfall', 'genre': 'Pop', 'artist': 'Heather Henderson', 'stream_date': '2025-04-03'}
[2025-08-07T00:06:40.972+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Julia Grant', 'song': 'Solace', 'album': 'Static', 'genre': 'Rock', 'artist': 'Jordan Parker', 'stream_date': '2025-08-01'}
[2025-08-07T00:06:40.972+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Morgan Perry', 'song': 'Quantum', 'album': 'Daybreak', 'genre': 'Electronic', 'artist': 'Alexander Robinson', 'stream_date': '2025-01-12'}
[2025-08-07T00:06:40.973+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Schneider', 'song': 'Pulse', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Jennifer Wilkins', 'stream_date': '2024-10-25'}
[2025-08-07T00:06:40.973+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tina Abbott', 'song': 'Celestial', 'album': 'Static', 'genre': 'Reggae', 'artist': 'Albert English', 'stream_date': '2025-08-31'}
[2025-08-07T00:06:40.974+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Li', 'song': 'Cascade', 'album': 'Sanctuary', 'genre': 'Country', 'artist': 'Lauren Miller', 'stream_date': '2024-09-21'}
[2025-08-07T00:06:40.974+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Erica Hayden', 'song': 'Spectrum', 'album': 'Static', 'genre': 'R&B', 'artist': 'Dr. Mary Jones', 'stream_date': '2025-07-26'}
[2025-08-07T00:06:40.975+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Adam Smith', 'song': 'Euphoria', 'album': 'Afterglow', 'genre': 'Country', 'artist': 'Randy Castillo', 'stream_date': '2024-10-12'}
[2025-08-07T00:06:40.975+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christine Thomas', 'song': 'Aurora', 'album': 'Afterglow', 'genre': 'Metal', 'artist': 'Renee Johnson', 'stream_date': '2025-06-29'}
[2025-08-07T00:06:40.976+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ian Wright', 'song': 'Prism!', 'album': 'Paragon', 'genre': 'Hip-Hop', 'artist': 'Kendra Peterson', 'stream_date': '2025-03-21'}
[2025-08-07T00:06:40.976+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Phillip Reese', 'song': 'Crescendo', 'album': 'Limelight', 'genre': 'R&B', 'artist': 'Krista Zuniga', 'stream_date': '2024-09-27'}
[2025-08-07T00:06:40.977+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kaitlyn Grimes', 'song': 'Whispers', 'album': 'Nightfall', 'genre': 'Classical', 'artist': 'Rebecca Moore', 'stream_date': '2024-10-05'}
[2025-08-07T00:06:40.977+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Cathy Hicks', 'song': 'Infinity', 'album': 'Visions', 'genre': 'Electronic', 'artist': 'Marc Myers', 'stream_date': '2025-07-28'}
[2025-08-07T00:06:40.978+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michelle Salazar', 'song': 'Constellation', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Pamela Rodriguez', 'stream_date': '2025-07-23'}
[2025-08-07T00:06:40.978+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Burke', 'song': 'Nomad', 'album': 'Ascension', 'genre': 'R&B', 'artist': 'Jennifer Harrison', 'stream_date': '2024-09-24'}
[2025-08-07T00:06:40.978+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina King', 'song': 'Fragment', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Cynthia Sherman', 'stream_date': '2025-08-28'}
[2025-08-07T00:06:40.979+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Allison Patrick', 'song': 'Euphoria', 'album': 'Ascension', 'genre': 'R&B', 'artist': 'Dennis Kane', 'stream_date': '2024-09-21'}
