[2025-08-06T23:46:31.141+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-06T23:46:31.155+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-06T23:46:29.811503+00:00 [queued]>
[2025-08-06T23:46:31.163+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-06T23:46:29.811503+00:00 [queued]>
[2025-08-06T23:46:31.166+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-06T23:46:31.173+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-06 23:46:29.811503+00:00
[2025-08-06T23:46:31.177+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-06T23:46:29.811503+00:00', '--job-id', '812', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpynilazj4']
[2025-08-06T23:46:31.177+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=1102) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-06T23:46:31.179+0000] {standard_task_runner.py:105} INFO - Job 812: Subtask generator_stream_data
[2025-08-06T23:46:31.180+0000] {standard_task_runner.py:72} INFO - Started process 1105 to run task
[2025-08-06T23:46:31.205+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-06T23:46:29.811503+00:00 [running]> on host fa37cd2eaec1
[2025-08-06T23:46:31.242+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-06T23:46:29.811503+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-06T23:46:29.811503+00:00'
[2025-08-06T23:46:31.242+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-06T23:46:31.440+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.10', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.10', 19092) IPv4]
[2025-08-06T23:46:31.449+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.10', 19092)]>: Broker version identified as 2.6
[2025-08-06T23:46:31.450+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.10', 19092)]>: Connection complete.
[2025-08-06T23:46:31.558+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.10', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.10', 19092) IPv4]
[2025-08-06T23:46:31.559+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.10', 19092)]>: Connection complete.
[2025-08-06T23:46:31.560+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.10', 19092)]>: Closing connection. 
[2025-08-06T23:46:31.568+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Paul Brooks', 'song': 'Horizon!', 'album': 'Elysium', 'genre': 'Metal', 'artist': 'Lee Morales', 'stream_date': '2024-10-28'}
[2025-08-06T23:46:31.573+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Charles Robinson', 'song': 'Zenith', 'album': 'Static', 'genre': 'Country', 'artist': 'Katherine Ortiz', 'stream_date': '2024-08-17'}
[2025-08-06T23:46:31.573+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Cody Phelps', 'song': 'Tempest', 'album': 'Static', 'genre': 'Metal', 'artist': 'Ashley Price', 'stream_date': '2025-08-11'}
[2025-08-06T23:46:31.574+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Matthew Marsh', 'song': 'Fragment', 'album': 'Rebellion', 'genre': 'Pop', 'artist': 'Jeanette Knight', 'stream_date': '2024-09-24'}
[2025-08-06T23:46:31.574+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Justin Diaz', 'song': 'Velvet', 'album': 'Limelight', 'genre': 'Metal', 'artist': 'Megan Rodriguez', 'stream_date': '2024-11-28'}
[2025-08-06T23:46:31.574+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gina Dillon', 'song': 'Eclipse', 'album': 'Elysium', 'genre': 'R&B', 'artist': 'Julia Knox', 'stream_date': '2024-11-07'}
[2025-08-06T23:46:31.574+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Misty Christian', 'song': 'Spectrum', 'album': 'Paragon', 'genre': 'Jazz', 'artist': 'Jessica Rios', 'stream_date': '2025-08-09'}
[2025-08-06T23:46:31.574+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Emily Casey', 'song': 'Cascade', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'James Wilson', 'stream_date': '2024-08-07'}
[2025-08-06T23:46:31.575+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Glenn Garcia', 'song': 'Horizon', 'album': 'Threshold', 'genre': 'Jazz', 'artist': 'Deanna Riggs', 'stream_date': '2024-08-12'}
[2025-08-06T23:46:31.575+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amanda Evans', 'song': 'Drift', 'album': 'Exodus', 'genre': 'Hip-Hop', 'artist': 'Ms. Beth Henderson DDS', 'stream_date': '2025-03-30'}
[2025-08-06T23:46:31.575+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Meghan Perez', 'song': 'Serenity', 'album': 'Rebellion', 'genre': 'Jazz', 'artist': 'Robert Hicks', 'stream_date': '2025-05-28'}
[2025-08-06T23:46:31.575+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michaela Mcgrath', 'song': 'Vortex', 'album': 'Rebellion', 'genre': 'Country', 'artist': 'Mary Brewer', 'stream_date': '2025-01-10'}
[2025-08-06T23:46:31.576+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Steven Hughes', 'song': 'Momentum', 'album': 'Exodus', 'genre': 'Hip-Hop', 'artist': 'Kevin Adams', 'stream_date': '2024-11-25'}
[2025-08-06T23:46:31.576+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Latoya Hernandez', 'song': 'Crescendo', 'album': 'Utopia', 'genre': 'Classical', 'artist': 'Karen Russo', 'stream_date': '2024-08-31'}
[2025-08-06T23:46:31.576+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rebecca Lozano', 'song': 'Tempest', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Justin Dominguez', 'stream_date': '2024-10-01'}
[2025-08-06T23:46:31.576+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Montgomery', 'song': 'Vortex', 'album': 'Visions', 'genre': 'Rock', 'artist': 'Kenneth Perez', 'stream_date': '2024-09-29'}
[2025-08-06T23:46:31.577+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Maria Smith', 'song': 'Spectrum', 'album': 'Visions', 'genre': 'Metal', 'artist': 'Anthony Huang', 'stream_date': '2025-01-19'}
[2025-08-06T23:46:31.577+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Derrick Powell', 'song': 'Fragment', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Troy Hodges', 'stream_date': '2024-11-29'}
[2025-08-06T23:46:31.577+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Felicia Adkins', 'song': 'Celestial', 'album': 'Afterglow', 'genre': 'Metal', 'artist': 'Yolanda Valdez', 'stream_date': '2025-03-24'}
[2025-08-06T23:46:31.577+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kimberly Barnes', 'song': 'Horizon!', 'album': 'Daybreak', 'genre': 'Electronic', 'artist': 'Wayne Cooley', 'stream_date': '2025-05-02'}
[2025-08-06T23:46:31.578+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joshua Reyes', 'song': 'Silhouette', 'album': 'Daybreak', 'genre': 'Pop', 'artist': 'Angela Wolf', 'stream_date': '2025-01-12'}
[2025-08-06T23:46:31.578+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Steven Pitts', 'song': 'Solace', 'album': 'Rebellion', 'genre': 'Pop', 'artist': 'Dana Davis', 'stream_date': '2025-09-03'}
[2025-08-06T23:46:31.578+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Stephanie Boyd', 'song': 'Euphoria', 'album': 'Rebellion', 'genre': 'Hip-Hop', 'artist': 'Charles Yang', 'stream_date': '2025-06-29'}
[2025-08-06T23:46:31.578+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jason Ross', 'song': 'Odyssey', 'album': 'Sanctuary', 'genre': 'Country', 'artist': 'Mr. Steven Duke', 'stream_date': '2025-04-01'}
[2025-08-06T23:46:31.579+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Newman', 'song': 'Horizon', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Tony Todd', 'stream_date': '2025-03-21'}
[2025-08-06T23:46:31.579+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Linda Smith', 'song': 'Odyssey', 'album': 'Threshold', 'genre': 'R&B', 'artist': 'Amanda Stuart', 'stream_date': '2025-06-25'}
[2025-08-06T23:46:31.579+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joyce Jones', 'song': 'Mirage', 'album': 'Daybreak', 'genre': 'Classical', 'artist': 'Scott Medina', 'stream_date': '2024-12-17'}
[2025-08-06T23:46:31.579+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Julie Harper', 'song': 'Paradox', 'album': 'Ascension', 'genre': 'R&B', 'artist': 'Austin Petty', 'stream_date': '2025-01-18'}
[2025-08-06T23:46:31.580+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeffrey Fuller', 'song': 'Pulse!', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Holly Kelley', 'stream_date': '2025-03-12'}
[2025-08-06T23:46:31.580+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tara Snyder', 'song': 'Cascade', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Amanda Mills', 'stream_date': '2024-11-09'}
[2025-08-06T23:46:31.580+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Roger Castaneda', 'song': 'Radiance', 'album': 'Rebellion', 'genre': 'Hip-Hop', 'artist': 'Heather Yates', 'stream_date': '2024-08-11'}
[2025-08-06T23:46:31.580+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Woods', 'song': 'Gravity', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Zachary Weaver', 'stream_date': '2025-03-29'}
[2025-08-06T23:46:31.581+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kenneth Wood', 'song': 'Spectrum', 'album': 'Daybreak', 'genre': 'Classical', 'artist': 'Amber Cummings', 'stream_date': '2024-10-26'}
[2025-08-06T23:46:31.581+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christine Mitchell', 'song': 'Phoenix', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'Meghan Garcia', 'stream_date': '2024-09-09'}
[2025-08-06T23:46:31.581+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ryan Carter', 'song': 'Aurora?', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Travis Thomas', 'stream_date': '2025-07-19'}
[2025-08-06T23:46:31.582+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Hamilton', 'song': 'Drift', 'album': 'Static', 'genre': 'Pop', 'artist': 'Martin Simpson', 'stream_date': '2024-08-23'}
[2025-08-06T23:46:31.582+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Angel Ballard', 'song': 'Infinity', 'album': 'Ascension', 'genre': 'Reggae', 'artist': 'Carrie Allison', 'stream_date': '2025-06-13'}
[2025-08-06T23:46:31.582+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kerry Stokes', 'song': 'Cascade', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'Kimberly Sandoval', 'stream_date': '2024-12-19'}
[2025-08-06T23:46:31.582+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dominique Glover', 'song': 'Spectrum?', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Bradley Harmon', 'stream_date': '2024-09-20'}
[2025-08-06T23:46:31.583+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Teresa Ramirez MD', 'song': 'Aurora?', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Bruce Khan', 'stream_date': '2024-08-06'}
[2025-08-06T23:46:31.583+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Justin Rocha', 'song': 'Mirage', 'album': 'Static', 'genre': 'Rock', 'artist': 'John Reyes', 'stream_date': '2024-08-18'}
[2025-08-06T23:46:31.584+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Calvin Hansen', 'song': 'Solstice', 'album': 'Islands', 'genre': 'Country', 'artist': 'Denise Jackson', 'stream_date': '2025-04-12'}
[2025-08-06T23:46:31.584+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Katherine Dillon', 'song': 'Horizon', 'album': 'Nightfall', 'genre': 'Reggae', 'artist': 'Megan Jackson', 'stream_date': '2025-04-28'}
[2025-08-06T23:46:31.584+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Logan Crawford', 'song': 'Radiance', 'album': 'Sanctuary', 'genre': 'Classical', 'artist': 'Vincent Gardner', 'stream_date': '2025-06-20'}
[2025-08-06T23:46:31.584+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Taylor', 'song': 'Mirage', 'album': 'Static', 'genre': 'Rock', 'artist': 'Jason Stevens', 'stream_date': '2025-04-10'}
[2025-08-06T23:46:31.585+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rhonda Howell', 'song': 'Infinity', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Anne Hernandez', 'stream_date': '2025-06-20'}
[2025-08-06T23:46:31.585+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Abigail Williams', 'song': 'Reverie', 'album': 'Afterglow', 'genre': 'Classical', 'artist': 'Michelle Knight DDS', 'stream_date': '2025-05-21'}
[2025-08-06T23:46:31.585+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rebecca Reed', 'song': 'Gravity', 'album': 'Afterglow', 'genre': 'Jazz', 'artist': 'Katherine Stafford', 'stream_date': '2025-05-04'}
[2025-08-06T23:46:31.585+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dylan Robinson', 'song': 'Vapor', 'album': 'Visions', 'genre': 'Metal', 'artist': 'Stephanie Williams', 'stream_date': '2025-08-21'}
[2025-08-06T23:46:31.586+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Terri Evans', 'song': 'Mirage?', 'album': 'Threshold', 'genre': 'R&B', 'artist': 'Emma Miller', 'stream_date': '2024-09-26'}
[2025-08-06T23:46:31.586+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Gonzales', 'song': 'Silhouette', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Christopher Snyder', 'stream_date': '2025-01-30'}
[2025-08-06T23:46:31.586+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Linda Norris', 'song': 'Mirage', 'album': 'Afterglow', 'genre': 'R&B', 'artist': 'Charles Cohen', 'stream_date': '2025-02-11'}
[2025-08-06T23:46:31.586+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Katelyn Johnson', 'song': 'Aurora?', 'album': 'Threshold', 'genre': 'Hip-Hop', 'artist': 'Robert Morris', 'stream_date': '2024-09-21'}
[2025-08-06T23:46:31.587+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tracy Miller', 'song': 'Pulse', 'album': 'Limelight', 'genre': 'Rock', 'artist': 'Miguel Gomez', 'stream_date': '2024-08-26'}
[2025-08-06T23:46:31.587+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Peter Griffith', 'song': 'Solace', 'album': 'Daybreak', 'genre': 'Hip-Hop', 'artist': 'Sheri Larson', 'stream_date': '2024-12-14'}
[2025-08-06T23:46:31.587+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mary Robbins', 'song': 'Prism!', 'album': 'Static', 'genre': 'Electronic', 'artist': 'Patricia Collins', 'stream_date': '2025-08-12'}
[2025-08-06T23:46:31.588+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Martin Bray', 'song': 'Whispers', 'album': 'Paragon', 'genre': 'Rock', 'artist': 'Cynthia Holmes', 'stream_date': '2024-12-12'}
[2025-08-06T23:46:31.588+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Clinton Gibson', 'song': 'Vortex', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'David Bishop', 'stream_date': '2024-10-28'}
[2025-08-06T23:46:31.588+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sara Hatfield', 'song': 'Equinox', 'album': 'Visions', 'genre': 'Electronic', 'artist': 'Chase Farley', 'stream_date': '2024-11-20'}
[2025-08-06T23:46:31.588+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amanda Wilkerson', 'song': 'Horizon!', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Deanna Wiley', 'stream_date': '2025-01-16'}
[2025-08-06T23:46:31.589+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Prince', 'song': 'Solstice', 'album': 'Rebellion', 'genre': 'Reggae', 'artist': 'Henry Clark', 'stream_date': '2024-11-08'}
[2025-08-06T23:46:31.589+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Farmer', 'song': 'Anthem', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Ashley Lozano', 'stream_date': '2024-10-12'}
[2025-08-06T23:46:31.589+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Black', 'song': 'Mirage?', 'album': 'Limelight', 'genre': 'Reggae', 'artist': 'Jose Fernandez', 'stream_date': '2024-11-22'}
[2025-08-06T23:46:31.589+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Karen Parsons', 'song': 'Horizon!', 'album': 'Threshold', 'genre': 'Classical', 'artist': 'James Armstrong', 'stream_date': '2025-04-11'}
