[2025-08-07T18:02:16.777+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T18:02:16.796+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:02:16.379953+00:00 [queued]>
[2025-08-07T18:02:16.806+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:02:16.379953+00:00 [queued]>
[2025-08-07T18:02:16.809+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T18:02:16.819+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-07 18:02:16.379953+00:00
[2025-08-07T18:02:16.823+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=302) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T18:02:16.824+0000] {standard_task_runner.py:72} INFO - Started process 307 to run task
[2025-08-07T18:02:16.824+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-07T18:02:16.379953+00:00', '--job-id', '823', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpu82s1tct']
[2025-08-07T18:02:16.825+0000] {standard_task_runner.py:105} INFO - Job 823: Subtask generator_stream_data
[2025-08-07T18:02:16.859+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:02:16.379953+00:00 [running]> on host 661704bd25df
[2025-08-07T18:02:16.949+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-07T18:02:16.379953+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-07T18:02:16.379953+00:00'
[2025-08-07T18:02:16.950+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T18:02:17.133+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.11', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.11', 19092) IPv4]
[2025-08-07T18:02:17.138+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.11', 19092)]>: Broker version identified as 2.6
[2025-08-07T18:02:17.138+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.11', 19092)]>: Connection complete.
[2025-08-07T18:02:17.242+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.10', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.10', 19092) IPv4]
[2025-08-07T18:02:17.243+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.10', 19092)]>: Connection complete.
[2025-08-07T18:02:17.243+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.11', 19092)]>: Closing connection. 
[2025-08-07T18:02:17.245+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.349+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.453+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.556+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.660+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.764+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mr. Jacob Glass DVM', 'song': 'Luminous', 'album': 'Exodus', 'genre': 'Rock', 'artist': 'Duane Jackson', 'stream_date': '2024-11-20'}
[2025-08-07T18:02:17.798+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Frederick King', 'song': 'Horizon!', 'album': 'Exodus', 'genre': 'Electronic', 'artist': 'Jerry Fowler', 'stream_date': '2024-12-15'}
[2025-08-07T18:02:17.799+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Caroline Reid', 'song': 'Fragment', 'album': 'Elysium', 'genre': 'Metal', 'artist': 'Susan Morris', 'stream_date': '2025-03-22'}
[2025-08-07T18:02:17.799+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jackie Jackson', 'song': 'Tempest', 'album': 'Static', 'genre': 'Jazz', 'artist': 'Kevin Cervantes', 'stream_date': '2025-04-11'}
[2025-08-07T18:02:17.800+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Herman', 'song': 'Reverie', 'album': 'Visions', 'genre': 'Rock', 'artist': 'Gregory Phillips', 'stream_date': '2025-08-22'}
[2025-08-07T18:02:17.801+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Taylor', 'song': 'Eclipse', 'album': 'Limelight', 'genre': 'Pop', 'artist': 'Michael Sanders', 'stream_date': '2024-10-12'}
[2025-08-07T18:02:17.801+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joshua Smith', 'song': 'Silhouette', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Philip Spencer', 'stream_date': '2025-04-22'}
[2025-08-07T18:02:17.802+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Higgins', 'song': 'Gravity', 'album': 'Islands', 'genre': 'Rock', 'artist': 'Jesse Anderson', 'stream_date': '2024-12-17'}
[2025-08-07T18:02:17.802+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ernest Campbell', 'song': 'Horizon', 'album': 'Afterglow', 'genre': 'Pop', 'artist': 'Nancy King', 'stream_date': '2024-10-07'}
[2025-08-07T18:02:17.803+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Edward Elliott', 'song': 'Radiance', 'album': 'Limelight', 'genre': 'R&B', 'artist': 'Shane Leonard', 'stream_date': '2025-06-28'}
[2025-08-07T18:02:17.804+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kathryn Mann', 'song': 'Anthem', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Jon Lopez', 'stream_date': '2025-05-18'}
[2025-08-07T18:02:17.804+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Price', 'song': 'Phoenix', 'album': 'Rebellion', 'genre': 'Jazz', 'artist': 'Sandra Johnson', 'stream_date': '2025-05-17'}
[2025-08-07T18:02:17.805+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Allen', 'song': 'Tempest', 'album': 'Threshold', 'genre': 'Country', 'artist': 'Olivia Baker', 'stream_date': '2025-02-03'}
[2025-08-07T18:02:17.805+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Daugherty', 'song': 'Momentum', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'Christopher Riley', 'stream_date': '2025-05-07'}
[2025-08-07T18:02:17.806+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Richard Ortiz', 'song': 'Aurora', 'album': 'Rebellion', 'genre': 'Jazz', 'artist': 'Meghan Vazquez', 'stream_date': '2025-09-05'}
[2025-08-07T18:02:17.807+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Misty Jones', 'song': 'Constellation', 'album': 'Utopia', 'genre': 'Rock', 'artist': 'Terry Gonzalez', 'stream_date': '2024-08-12'}
[2025-08-07T18:02:17.807+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Arthur Potts', 'song': 'Echo?', 'album': 'Threshold', 'genre': 'Country', 'artist': 'Timothy Williams III', 'stream_date': '2025-08-23'}
[2025-08-07T18:02:17.808+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joy Hughes', 'song': 'Vapor', 'album': 'Utopia', 'genre': 'Hip-Hop', 'artist': 'Angela Jacobson', 'stream_date': '2024-12-28'}
[2025-08-07T18:02:17.809+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Steve Duncan', 'song': 'Reverie', 'album': 'Utopia', 'genre': 'Electronic', 'artist': 'Patricia Montgomery', 'stream_date': '2025-03-22'}
[2025-08-07T18:02:17.809+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joseph Moore', 'song': 'Pulse', 'album': 'Threshold', 'genre': 'Rock', 'artist': 'Cheyenne Anderson', 'stream_date': '2025-08-13'}
[2025-08-07T18:02:17.810+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Marsh', 'song': 'Phoenix', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'Chad Goodwin', 'stream_date': '2025-08-31'}
[2025-08-07T18:02:17.810+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Raymond Davis', 'song': 'Phoenix', 'album': 'Limelight', 'genre': 'Country', 'artist': 'Julie Roberts MD', 'stream_date': '2025-02-01'}
[2025-08-07T18:02:17.811+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Andre Sullivan', 'song': 'Aurora?', 'album': 'Static', 'genre': 'Metal', 'artist': 'Cynthia Garcia', 'stream_date': '2024-09-28'}
[2025-08-07T18:02:17.811+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mrs. Mary Anderson MD', 'song': 'Anthem', 'album': 'Paragon', 'genre': 'Classical', 'artist': 'Melissa Campbell', 'stream_date': '2025-01-16'}
[2025-08-07T18:02:17.812+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Hughes', 'song': 'Ember!', 'album': 'Static', 'genre': 'Reggae', 'artist': 'Shaun Bishop PhD', 'stream_date': '2025-07-24'}
[2025-08-07T18:02:17.812+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gina Miller', 'song': 'Euphoria', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Ashley Small', 'stream_date': '2024-08-10'}
[2025-08-07T18:02:17.812+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Raymond Benson', 'song': 'Celestial', 'album': 'Afterglow', 'genre': 'Rock', 'artist': 'Evan Cook', 'stream_date': '2024-10-04'}
[2025-08-07T18:02:17.813+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mr. Luke Moran DDS', 'song': 'Mirage?', 'album': 'Sanctuary', 'genre': 'Reggae', 'artist': 'Morgan Ellis', 'stream_date': '2024-11-27'}
[2025-08-07T18:02:17.814+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sarah Tucker', 'song': 'Nocturne', 'album': 'Daybreak', 'genre': 'Hip-Hop', 'artist': 'Thomas Collins', 'stream_date': '2024-08-11'}
[2025-08-07T18:02:17.815+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rebecca Davis', 'song': 'Labyrinth', 'album': 'Afterglow', 'genre': 'Metal', 'artist': 'Larry Davis', 'stream_date': '2024-11-11'}
[2025-08-07T18:02:17.816+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Teresa Dyer', 'song': 'Fragment', 'album': 'Limelight', 'genre': 'Country', 'artist': 'Karen Holmes', 'stream_date': '2024-11-14'}
[2025-08-07T18:02:17.816+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Donna Sullivan', 'song': 'Pulse', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Benjamin Dennis', 'stream_date': '2024-09-09'}
[2025-08-07T18:02:17.817+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Judy Barber', 'song': 'Spectrum', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Jason Grimes', 'stream_date': '2024-08-30'}
[2025-08-07T18:02:17.818+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Todd Sanchez', 'song': 'Aurora?', 'album': 'Daybreak', 'genre': 'Rock', 'artist': 'Jacqueline Romero', 'stream_date': '2025-02-25'}
[2025-08-07T18:02:17.818+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brian Flowers', 'song': 'Fragment', 'album': 'Threshold', 'genre': 'Country', 'artist': 'Jay Robles', 'stream_date': '2025-02-03'}
