[2025-08-07T19:39:48.954+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T19:39:48.970+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T19:39:47.293512+00:00 [queued]>
[2025-08-07T19:39:48.977+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T19:39:47.293512+00:00 [queued]>
[2025-08-07T19:39:48.977+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T19:39:48.988+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-07 19:39:47.293512+00:00
[2025-08-07T19:39:49.000+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-07T19:39:47.293512+00:00', '--job-id', '833', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpfu1u_7ju']
[2025-08-07T19:39:49.003+0000] {standard_task_runner.py:105} INFO - Job 833: Subtask generator_stream_data
[2025-08-07T19:39:49.001+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=263) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T19:39:49.006+0000] {standard_task_runner.py:72} INFO - Started process 264 to run task
[2025-08-07T19:39:49.058+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T19:39:47.293512+00:00 [running]> on host e139a9424c76
[2025-08-07T19:39:49.115+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-07T19:39:47.293512+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-07T19:39:47.293512+00:00'
[2025-08-07T19:39:49.116+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T19:39:49.308+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-07T19:39:49.315+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.8', 19092)]>: Broker version identified as 2.6
[2025-08-07T19:39:49.316+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-07T19:39:49.421+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-07T19:39:49.422+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-07T19:39:49.422+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-07T19:39:49.436+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T19:39:49.542+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T19:39:49.647+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T19:39:49.755+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Hughes', 'song': 'Anthem', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'Jonathan Jones', 'stream_date': '2025-04-02'}
[2025-08-07T19:39:49.769+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Vanessa Stone', 'song': 'Cascade', 'album': 'Static', 'genre': 'Jazz', 'artist': 'Michael Sanchez', 'stream_date': '2024-11-15'}
[2025-08-07T19:39:49.769+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Chandler', 'song': 'Spectrum?', 'album': 'Visions', 'genre': 'Reggae', 'artist': 'Justin Anderson', 'stream_date': '2025-02-28'}
[2025-08-07T19:39:49.770+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Betty Jones', 'song': 'Equinox', 'album': 'Elysium', 'genre': 'Electronic', 'artist': 'Michael Wilson', 'stream_date': '2024-09-30'}
[2025-08-07T19:39:49.770+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelly Greene', 'song': 'Eclipse', 'album': 'Utopia', 'genre': 'R&B', 'artist': 'Teresa Francis', 'stream_date': '2024-09-18'}
[2025-08-07T19:39:49.771+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Baker', 'song': 'Radiance', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Ryan Olsen', 'stream_date': '2024-08-24'}
[2025-08-07T19:39:49.772+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Joseph', 'song': 'Solstice', 'album': 'Afterglow', 'genre': 'Classical', 'artist': 'Ashley Salas', 'stream_date': '2024-12-05'}
[2025-08-07T19:39:49.772+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sara Thompson', 'song': 'Tempest', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Victoria Wise', 'stream_date': '2025-05-13'}
[2025-08-07T19:39:49.773+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Douglas Willis', 'song': 'Drift', 'album': 'Rebellion', 'genre': 'Classical', 'artist': 'Gregory Arroyo', 'stream_date': '2024-10-06'}
[2025-08-07T19:39:49.773+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gabriel Andrade', 'song': 'Fragment', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Jennifer Hart', 'stream_date': '2025-05-07'}
[2025-08-07T19:39:49.775+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tyler Martin', 'song': 'Equinox', 'album': 'Static', 'genre': 'Metal', 'artist': 'Ethan Hogan', 'stream_date': '2025-05-17'}
[2025-08-07T19:39:49.776+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christine Jackson', 'song': 'Pulse!', 'album': 'Threshold', 'genre': 'Metal', 'artist': 'Nichole Burke', 'stream_date': '2025-02-14'}
[2025-08-07T19:39:49.777+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mr. Cameron Byrd', 'song': 'Ember', 'album': 'Rebellion', 'genre': 'Country', 'artist': 'Angela Ward', 'stream_date': '2025-07-14'}
[2025-08-07T19:39:49.778+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Landry', 'song': 'Ember', 'album': 'Exodus', 'genre': 'Classical', 'artist': 'Nicholas Ferguson', 'stream_date': '2024-09-11'}
[2025-08-07T19:39:49.779+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Karen Brock', 'song': 'Constellation', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Megan Rodriguez', 'stream_date': '2025-07-16'}
[2025-08-07T19:39:49.781+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kevin Combs', 'song': 'Prism!', 'album': 'Static', 'genre': 'Pop', 'artist': 'Christopher Miles', 'stream_date': '2025-02-16'}
[2025-08-07T19:39:49.782+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Morton', 'song': 'Drift', 'album': 'Daybreak', 'genre': 'Electronic', 'artist': 'Kayla Welch', 'stream_date': '2025-07-04'}
[2025-08-07T19:39:49.784+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bryan Cherry', 'song': 'Horizon!', 'album': 'Islands', 'genre': 'Electronic', 'artist': 'Ashley Martinez', 'stream_date': '2024-10-23'}
[2025-08-07T19:39:49.786+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Stephanie Wilson', 'song': 'Infinity', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Oscar Thomas', 'stream_date': '2025-08-11'}
[2025-08-07T19:39:49.787+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lucas Koch', 'song': 'Aurora', 'album': 'Utopia', 'genre': 'Classical', 'artist': 'Nicole Bishop', 'stream_date': '2024-08-16'}
[2025-08-07T19:39:49.788+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Lowe', 'song': 'Solace', 'album': 'Threshold', 'genre': 'Electronic', 'artist': 'Aaron Blackburn', 'stream_date': '2024-08-10'}
[2025-08-07T19:39:49.789+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Sosa', 'song': 'Horizon', 'album': 'Utopia', 'genre': 'Electronic', 'artist': 'Renee Beck', 'stream_date': '2024-12-18'}
[2025-08-07T19:39:49.790+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Andrea Simmons', 'song': 'Radiance', 'album': 'Rebellion', 'genre': 'Classical', 'artist': 'Kelly Fowler MD', 'stream_date': '2025-06-05'}
[2025-08-07T19:39:49.791+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Edgar Banks', 'song': 'Quantum', 'album': 'Daybreak', 'genre': 'Rock', 'artist': 'Jose Torres', 'stream_date': '2024-11-29'}
[2025-08-07T19:39:49.792+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Bailey', 'song': 'Equinox', 'album': 'Daybreak', 'genre': 'Hip-Hop', 'artist': 'James Mccall', 'stream_date': '2025-02-09'}
[2025-08-07T19:39:49.792+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Gordon', 'song': 'Crescendo', 'album': 'Threshold', 'genre': 'Hip-Hop', 'artist': 'Katelyn Cole', 'stream_date': '2025-03-03'}
[2025-08-07T19:39:49.793+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kristina Brooks', 'song': 'Ember', 'album': 'Visions', 'genre': 'Reggae', 'artist': 'Julia Hogan', 'stream_date': '2025-01-06'}
[2025-08-07T19:39:49.794+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nancy Perez', 'song': 'Crescendo', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Logan Burns', 'stream_date': '2024-09-25'}
[2025-08-07T19:39:49.795+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Alex Kent', 'song': 'Aurora?', 'album': 'Nightfall', 'genre': 'Jazz', 'artist': 'Sara Jones', 'stream_date': '2025-07-30'}
[2025-08-07T19:39:49.796+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carolyn Hampton', 'song': 'Tempest', 'album': 'Paragon', 'genre': 'Rock', 'artist': 'Mrs. Monique Green MD', 'stream_date': '2024-08-29'}
[2025-08-07T19:39:49.796+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Barber', 'song': 'Labyrinth', 'album': 'Static', 'genre': 'Metal', 'artist': 'Mark Ramirez', 'stream_date': '2025-01-13'}
[2025-08-07T19:39:49.797+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shawn Rogers', 'song': 'Pulse', 'album': 'Visions', 'genre': 'Electronic', 'artist': 'Diana Cook', 'stream_date': '2024-08-22'}
[2025-08-07T19:39:49.798+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Davenport', 'song': 'Eclipse', 'album': 'Paragon', 'genre': 'R&B', 'artist': 'Gabriella Mcdowell', 'stream_date': '2025-05-18'}
[2025-08-07T19:39:49.799+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Arthur Myers', 'song': 'Prism!', 'album': 'Threshold', 'genre': 'Rock', 'artist': 'John Phillips', 'stream_date': '2024-09-21'}
[2025-08-07T19:39:49.800+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicholas Morrow', 'song': 'Nocturne', 'album': 'Static', 'genre': 'Country', 'artist': 'Brian Bush', 'stream_date': '2024-11-01'}
[2025-08-07T19:39:49.801+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kimberly Simmons', 'song': 'Eclipse', 'album': 'Nightfall', 'genre': 'Reggae', 'artist': 'Alan Kaiser', 'stream_date': '2025-04-20'}
[2025-08-07T19:39:49.801+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Munoz', 'song': 'Constellation', 'album': 'Limelight', 'genre': 'Reggae', 'artist': 'Hannah Greene', 'stream_date': '2025-04-23'}
[2025-08-07T19:39:49.802+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kevin Fox', 'song': 'Horizon', 'album': 'Visions', 'genre': 'R&B', 'artist': 'Deborah Jensen', 'stream_date': '2025-07-14'}
[2025-08-07T19:39:49.803+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Browning', 'song': 'Silhouette', 'album': 'Paragon', 'genre': 'Reggae', 'artist': 'Kathryn Avila', 'stream_date': '2025-03-07'}
[2025-08-07T19:39:49.804+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Angela Wilkins', 'song': 'Nocturne', 'album': 'Sanctuary', 'genre': 'Pop', 'artist': 'Natasha Wolf', 'stream_date': '2024-10-06'}
[2025-08-07T19:39:49.805+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Manuel Tucker II', 'song': 'Horizon', 'album': 'Nightfall', 'genre': 'Rock', 'artist': 'Joseph Cook', 'stream_date': '2024-11-21'}
[2025-08-07T19:39:49.806+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Love', 'song': 'Aurora', 'album': 'Exodus', 'genre': 'Country', 'artist': 'Rachel Horn', 'stream_date': '2024-10-25'}
[2025-08-07T19:39:49.807+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Zuniga', 'song': 'Infinity', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Thomas Gordon', 'stream_date': '2025-09-03'}
[2025-08-07T19:39:49.807+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelsey Brown', 'song': 'Spectrum?', 'album': 'Rebellion', 'genre': 'Rock', 'artist': 'Jennifer Jones', 'stream_date': '2025-01-01'}
[2025-08-07T19:39:49.808+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'George Nichols', 'song': 'Prism!', 'album': 'Daybreak', 'genre': 'Rock', 'artist': 'Hailey Palmer', 'stream_date': '2025-07-08'}
[2025-08-07T19:39:49.809+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Smith', 'song': 'Nocturne', 'album': 'Utopia', 'genre': 'Classical', 'artist': 'Charles Roberts DDS', 'stream_date': '2025-01-12'}
[2025-08-07T19:39:49.810+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Maria Lawrence', 'song': 'Ember!', 'album': 'Ascension', 'genre': 'Jazz', 'artist': 'Larry Lee', 'stream_date': '2024-11-25'}
[2025-08-07T19:39:49.810+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mary Barber', 'song': 'Drift', 'album': 'Exodus', 'genre': 'Country', 'artist': 'Heather Montgomery', 'stream_date': '2025-07-18'}
[2025-08-07T19:39:49.811+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Laura Gregory', 'song': 'Vortex', 'album': 'Visions', 'genre': 'R&B', 'artist': 'Denise Alexander', 'stream_date': '2025-08-01'}
[2025-08-07T19:39:49.812+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Wright', 'song': 'Phoenix', 'album': 'Afterglow', 'genre': 'Country', 'artist': 'Terry Nguyen', 'stream_date': '2025-01-20'}
[2025-08-07T19:39:49.812+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Miss Wendy Hernandez', 'song': 'Radiant', 'album': 'Daybreak', 'genre': 'Pop', 'artist': 'Neil Murray', 'stream_date': '2025-01-02'}
[2025-08-07T19:39:49.813+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Carrillo', 'song': 'Aurora', 'album': 'Sanctuary', 'genre': 'Jazz', 'artist': 'Thomas Jones', 'stream_date': '2025-01-12'}
[2025-08-07T19:39:49.814+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tony Anderson', 'song': 'Reverie', 'album': 'Static', 'genre': 'Rock', 'artist': 'Samuel Smith', 'stream_date': '2024-12-26'}
[2025-08-07T19:39:49.815+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bethany Jensen', 'song': 'Tempest', 'album': 'Afterglow', 'genre': 'Reggae', 'artist': 'Scott Jackson', 'stream_date': '2025-06-07'}
[2025-08-07T19:39:49.815+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Richard Jones', 'song': 'Mirage?', 'album': 'Nightfall', 'genre': 'Classical', 'artist': 'Chelsea West', 'stream_date': '2025-07-26'}
[2025-08-07T19:39:49.816+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Erik Moore', 'song': 'Celestial', 'album': 'Afterglow', 'genre': 'Pop', 'artist': 'Katrina Perez', 'stream_date': '2024-10-30'}
[2025-08-07T19:39:49.816+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Anderson', 'song': 'Equinox', 'album': 'Static', 'genre': 'Pop', 'artist': 'Roger Hull', 'stream_date': '2025-01-08'}
[2025-08-07T19:39:49.817+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeremy Jones', 'song': 'Constellation', 'album': 'Islands', 'genre': 'Metal', 'artist': 'Todd Baker', 'stream_date': '2024-12-16'}
[2025-08-07T19:39:49.818+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Phillips', 'song': 'Mirage', 'album': 'Paragon', 'genre': 'Electronic', 'artist': 'Samantha Elliott', 'stream_date': '2025-06-09'}
[2025-08-07T19:39:49.819+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mary Lee', 'song': 'Mosaic', 'album': 'Threshold', 'genre': 'Classical', 'artist': 'Sarah Williams', 'stream_date': '2025-03-17'}
