[2025-08-05T21:38:34.799+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-05T21:38:34.809+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-28T00:00:00+00:00 [queued]>
[2025-08-05T21:38:34.815+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-28T00:00:00+00:00 [queued]>
[2025-08-05T21:38:34.815+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-05T21:38:34.821+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-02-28 00:00:00+00:00
[2025-08-05T21:38:34.825+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=354) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-05T21:38:34.826+0000] {standard_task_runner.py:72} INFO - Started process 357 to run task
[2025-08-05T21:38:34.826+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'scheduled__2025-02-28T00:00:00+00:00', '--job-id', '762', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpup_o9apy']
[2025-08-05T21:38:34.827+0000] {standard_task_runner.py:105} INFO - Job 762: Subtask generator_stream_data
[2025-08-05T21:38:34.853+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-28T00:00:00+00:00 [running]> on host 86211193b7ee
[2025-08-05T21:38:34.903+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-28T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-28T00:00:00+00:00'
[2025-08-05T21:38:34.903+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-05T21:38:35.058+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T21:38:35.060+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.9', 19092)]>: Broker version identified as 2.6
[2025-08-05T21:38:35.061+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T21:38:35.165+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-1:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-05T21:38:35.166+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-05T21:38:35.166+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-05T21:38:35.168+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-05T21:38:35.271+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-05T21:38:35.376+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-05T21:38:35.488+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Autumn Booker', 'song': 'Pulse', 'album': 'Threshold', 'genre': 'Classical', 'artist': 'Eric Mullins', 'stream_date': '2001-05-09'}
[2025-08-05T21:38:35.516+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jose Garcia', 'song': 'Whispers', 'album': 'Islands', 'genre': 'Metal', 'artist': 'Jessica Phillips', 'stream_date': '1987-07-09'}
[2025-08-05T21:38:35.517+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Alexander Larsen', 'song': 'Horizon', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'Frances Stewart', 'stream_date': '1999-05-13'}
[2025-08-05T21:38:35.519+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sabrina Wade', 'song': 'Ember', 'album': 'Limelight', 'genre': 'Hip-Hop', 'artist': 'Eric Baird', 'stream_date': '2005-05-28'}
[2025-08-05T21:38:35.520+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Anthony Jennings', 'song': 'Vapor', 'album': 'Elysium', 'genre': 'Classical', 'artist': 'Brandon Woodward', 'stream_date': '2022-06-29'}
[2025-08-05T21:38:35.521+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melissa Wallace', 'song': 'Drift', 'album': 'Paragon', 'genre': 'Reggae', 'artist': 'Daniel Sims', 'stream_date': '2016-06-04'}
[2025-08-05T21:38:35.522+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Timothy Wilson', 'song': 'Pulse!', 'album': 'Afterglow', 'genre': 'Classical', 'artist': 'Maurice West', 'stream_date': '2014-03-04'}
[2025-08-05T21:38:35.524+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Banks', 'song': 'Crescendo', 'album': 'Threshold', 'genre': 'Hip-Hop', 'artist': 'Julie Mitchell', 'stream_date': '1994-02-23'}
[2025-08-05T21:38:35.525+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sharon Monroe', 'song': 'Constellation', 'album': 'Afterglow', 'genre': 'Jazz', 'artist': 'Sheila Parsons', 'stream_date': '2013-04-16'}
[2025-08-05T21:38:35.526+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brittany Martinez', 'song': 'Silhouette', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Linda Santana', 'stream_date': '1972-10-12'}
[2025-08-05T21:38:35.527+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Pamela Hunter', 'song': 'Anthem', 'album': 'Nightfall', 'genre': 'R&B', 'artist': 'Jason Santos', 'stream_date': '1976-04-21'}
[2025-08-05T21:38:35.527+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Davis', 'song': 'Momentum', 'album': 'Paragon', 'genre': 'Electronic', 'artist': 'Jason Edwards', 'stream_date': '2010-06-03'}
[2025-08-05T21:38:35.528+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Molina', 'song': 'Infinity', 'album': 'Limelight', 'genre': 'Pop', 'artist': 'Susan Sawyer', 'stream_date': '2016-05-05'}
[2025-08-05T21:38:35.528+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brittany Sullivan', 'song': 'Spectrum', 'album': 'Islands', 'genre': 'Country', 'artist': 'Kelly Mckee', 'stream_date': '1986-02-23'}
[2025-08-05T21:38:35.529+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gordon Kaiser', 'song': 'Whispers', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Kathryn Garrett', 'stream_date': '2021-02-25'}
[2025-08-05T21:38:35.530+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Justin Taylor', 'song': 'Quantum', 'album': 'Threshold', 'genre': 'Hip-Hop', 'artist': 'Dominique White', 'stream_date': '2004-09-17'}
[2025-08-05T21:38:35.531+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brett Whitehead', 'song': 'Spectrum', 'album': 'Exodus', 'genre': 'Country', 'artist': 'Christian Hurst', 'stream_date': '2016-01-11'}
[2025-08-05T21:38:35.532+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Aaron Benjamin', 'song': 'Velvet', 'album': 'Ascension', 'genre': 'Metal', 'artist': 'Rachel Garner', 'stream_date': '2003-06-21'}
[2025-08-05T21:38:35.533+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Julie Garcia', 'song': 'Horizon!', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Mr. Frederick Lewis', 'stream_date': '1978-04-06'}
[2025-08-05T21:38:35.534+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gerald Jimenez', 'song': 'Cascade', 'album': 'Ascension', 'genre': 'Country', 'artist': 'Victor Miller', 'stream_date': '2002-03-17'}
[2025-08-05T21:38:35.535+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Richard Morales', 'song': 'Solstice', 'album': 'Exodus', 'genre': 'Hip-Hop', 'artist': 'Carol Taylor', 'stream_date': '1984-06-13'}
[2025-08-05T21:38:35.536+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Johnny Francis', 'song': 'Mirage', 'album': 'Rebellion', 'genre': 'Classical', 'artist': 'Shane Young', 'stream_date': '1982-04-07'}
[2025-08-05T21:38:35.537+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Natalie Patrick', 'song': 'Velvet', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Richard Wheeler', 'stream_date': '2019-05-23'}
[2025-08-05T21:38:35.538+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Casey Ochoa DDS', 'song': 'Constellation', 'album': 'Exodus', 'genre': 'Metal', 'artist': 'Brad Jones', 'stream_date': '1991-04-21'}
[2025-08-05T21:38:35.538+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Farmer', 'song': 'Whispers', 'album': 'Utopia', 'genre': 'Hip-Hop', 'artist': 'Madeline Benson', 'stream_date': '2024-12-26'}
[2025-08-05T21:38:35.540+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jamie Williams', 'song': 'Aurora', 'album': 'Threshold', 'genre': 'Hip-Hop', 'artist': 'Brandy Smith', 'stream_date': '1973-02-22'}
[2025-08-05T21:38:35.541+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Delacruz', 'song': 'Velvet', 'album': 'Islands', 'genre': 'Country', 'artist': 'Logan Cooke', 'stream_date': '1992-01-04'}
[2025-08-05T21:38:35.541+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Karen Nelson', 'song': 'Celestial', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Nancy Russell', 'stream_date': '1987-08-13'}
[2025-08-05T21:38:35.542+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jane Patterson', 'song': 'Solstice', 'album': 'Sanctuary', 'genre': 'Rock', 'artist': 'Erik Weber', 'stream_date': '2012-12-22'}
[2025-08-05T21:38:35.542+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Scott Wise', 'song': 'Radiance', 'album': 'Static', 'genre': 'Classical', 'artist': 'Matthew Armstrong', 'stream_date': '1975-10-26'}
[2025-08-05T21:38:35.542+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joseph Powell', 'song': 'Fragment', 'album': 'Afterglow', 'genre': 'Reggae', 'artist': 'Stephen Fry', 'stream_date': '1998-03-11'}
[2025-08-05T21:38:35.543+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Thomas Taylor', 'song': 'Cascade', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Jennifer Martinez', 'stream_date': '1987-08-27'}
[2025-08-05T21:38:35.544+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Anthony Bond', 'song': 'Mirage', 'album': 'Sanctuary', 'genre': 'Rock', 'artist': 'Sharon Rodriguez', 'stream_date': '2001-11-12'}
[2025-08-05T21:38:35.545+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sherri Fuller', 'song': 'Horizon!', 'album': 'Rebellion', 'genre': 'Metal', 'artist': 'Jesus Fields', 'stream_date': '1977-04-10'}
[2025-08-05T21:38:35.546+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Chelsea Johnson', 'song': 'Reverie', 'album': 'Sanctuary', 'genre': 'Hip-Hop', 'artist': 'Kristi Curry', 'stream_date': '2008-04-07'}
[2025-08-05T21:38:35.547+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Katherine Ingram', 'song': 'Crescendo', 'album': 'Utopia', 'genre': 'Electronic', 'artist': 'Danielle Mcintyre', 'stream_date': '1989-12-01'}
[2025-08-05T21:38:35.548+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Johnson', 'song': 'Velocity', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'John Perez', 'stream_date': '1992-06-06'}
[2025-08-05T21:38:35.550+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Bryant', 'song': 'Zenith', 'album': 'Paragon', 'genre': 'Metal', 'artist': 'Matthew Velez', 'stream_date': '2008-11-01'}
[2025-08-05T21:38:35.551+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Monique Patton', 'song': 'Reverie', 'album': 'Static', 'genre': 'Country', 'artist': 'Karen Craig', 'stream_date': '1974-09-15'}
[2025-08-05T21:38:35.551+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Williams', 'song': 'Luminous', 'album': 'Rebellion', 'genre': 'Hip-Hop', 'artist': 'Erin Hansen', 'stream_date': '2009-08-28'}
[2025-08-05T21:38:35.552+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lisa Perez', 'song': 'Vortex', 'album': 'Islands', 'genre': 'Classical', 'artist': 'Wendy Case', 'stream_date': '2010-06-14'}
[2025-08-05T21:38:35.552+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Parker', 'song': 'Aurora?', 'album': 'Static', 'genre': 'Reggae', 'artist': 'Cindy Flores', 'stream_date': '2016-03-09'}
[2025-08-05T21:38:35.553+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Cynthia Ferguson', 'song': 'Velvet', 'album': 'Rebellion', 'genre': 'Country', 'artist': 'Erica Allen', 'stream_date': '2016-05-19'}
[2025-08-05T21:38:35.554+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Toni Diaz', 'song': 'Pulse', 'album': 'Sanctuary', 'genre': 'Hip-Hop', 'artist': 'Susan Gomez', 'stream_date': '1994-11-05'}
[2025-08-05T21:38:35.554+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rhonda Carney', 'song': 'Pulse!', 'album': 'Sanctuary', 'genre': 'Jazz', 'artist': 'Charles Knight II', 'stream_date': '1975-02-25'}
[2025-08-05T21:38:35.555+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Mendoza', 'song': 'Fragment', 'album': 'Sanctuary', 'genre': 'Metal', 'artist': 'Lisa Smith', 'stream_date': '2019-08-02'}
[2025-08-05T21:38:35.555+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashlee Simmons', 'song': 'Vapor', 'album': 'Rebellion', 'genre': 'Country', 'artist': 'Gilbert Bradley', 'stream_date': '1992-08-16'}
[2025-08-05T21:38:35.556+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Taylor Stokes', 'song': 'Velvet', 'album': 'Daybreak', 'genre': 'Country', 'artist': 'Jo Perez', 'stream_date': '2014-06-20'}
[2025-08-05T21:38:35.556+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amy Osborne', 'song': 'Anthem', 'album': 'Static', 'genre': 'R&B', 'artist': 'Cynthia Roman', 'stream_date': '1992-02-21'}
[2025-08-05T21:38:35.557+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Holly Chang', 'song': 'Eclipse', 'album': 'Afterglow', 'genre': 'Pop', 'artist': 'Edward Cross', 'stream_date': '2000-09-24'}
[2025-08-05T21:38:35.558+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mrs. Yvette Shaw', 'song': 'Ember', 'album': 'Ascension', 'genre': 'Country', 'artist': 'Kelly Snyder', 'stream_date': '1973-05-26'}
[2025-08-05T21:38:35.559+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Martin Chapman', 'song': 'Pulse!', 'album': 'Limelight', 'genre': 'Rock', 'artist': 'Mary Parker', 'stream_date': '2018-08-24'}
[2025-08-05T21:38:35.560+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Bauer', 'song': 'Mirage', 'album': 'Exodus', 'genre': 'Rock', 'artist': 'Adam Henry', 'stream_date': '1996-10-06'}
[2025-08-05T21:38:35.561+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michelle Young', 'song': 'Mirage', 'album': 'Afterglow', 'genre': 'Jazz', 'artist': 'Kimberly Taylor', 'stream_date': '1970-11-04'}
[2025-08-05T21:38:35.561+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Copeland', 'song': 'Equinox', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Peter Hamilton', 'stream_date': '1972-04-17'}
[2025-08-05T21:38:35.562+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Randolph', 'song': 'Horizon!', 'album': 'Afterglow', 'genre': 'Rock', 'artist': 'Michelle Sanders', 'stream_date': '2012-08-20'}
[2025-08-05T21:38:35.563+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lawrence Wolf', 'song': 'Ember!', 'album': 'Afterglow', 'genre': 'Rock', 'artist': 'Valerie Roberson', 'stream_date': '1997-08-15'}
[2025-08-05T21:38:35.563+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tyler Arnold', 'song': 'Nocturne', 'album': 'Islands', 'genre': 'Country', 'artist': 'Timothy Vasquez', 'stream_date': '2010-10-31'}
[2025-08-05T21:38:35.564+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Smith', 'song': 'Paradox', 'album': 'Afterglow', 'genre': 'Pop', 'artist': 'Corey Johnson', 'stream_date': '1986-04-30'}
[2025-08-05T21:38:35.564+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Pitts', 'song': 'Crescendo', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Donald Robinson', 'stream_date': '2023-02-18'}
