[2025-08-07T22:44:49.400+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T22:44:49.572+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:46.685185+00:00 [queued]>
[2025-08-07T22:44:49.631+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:46.685185+00:00 [queued]>
[2025-08-07T22:44:49.633+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T22:44:49.686+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-07 22:44:46.685185+00:00
[2025-08-07T22:44:49.730+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-07T22:44:46.685185+00:00', '--job-id', '837', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmp9ew98ur9']
[2025-08-07T22:44:49.748+0000] {standard_task_runner.py:105} INFO - Job 837: Subtask generator_stream_data
[2025-08-07T22:44:49.753+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=8957) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T22:44:49.756+0000] {standard_task_runner.py:72} INFO - Started process 8958 to run task
[2025-08-07T22:44:49.862+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:46.685185+00:00 [running]> on host e139a9424c76
[2025-08-07T22:44:49.974+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-07T22:44:46.685185+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-07T22:44:46.685185+00:00'
[2025-08-07T22:44:49.977+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T22:44:52.021+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.7', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.7', 19092) IPv4]
[2025-08-07T22:44:52.026+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.7', 19092)]>: Broker version identified as 2.6
[2025-08-07T22:44:52.026+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Connection complete.
[2025-08-07T22:44:52.141+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.7', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.7', 19092) IPv4]
[2025-08-07T22:44:52.145+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Connection complete.
[2025-08-07T22:44:52.146+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Closing connection. 
[2025-08-07T22:44:52.160+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Hughes', 'song': 'Anthem', 'album': 'Limelight', 'genre': 'Electronic', 'artist': 'Jonathan Jones', 'stream_date': '2025-04-02'}
[2025-08-07T22:44:52.206+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Chandler', 'song': 'Spectrum?', 'album': 'Visions', 'genre': 'Metal', 'artist': 'Justin Anderson', 'stream_date': '2025-02-28'}
[2025-08-07T22:44:52.207+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Betty Jones', 'song': 'Equinox', 'album': 'Elysium', 'genre': 'Pop', 'artist': 'Michael Wilson', 'stream_date': '2024-09-30'}
[2025-08-07T22:44:52.209+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelly Greene', 'song': 'Eclipse', 'album': 'Utopia', 'genre': 'Electronic', 'artist': 'Teresa Francis', 'stream_date': '2024-09-18'}
[2025-08-07T22:44:52.210+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Baker', 'song': 'Radiance', 'album': 'Threshold', 'genre': 'Country', 'artist': 'Ryan Olsen', 'stream_date': '2024-08-24'}
[2025-08-07T22:44:52.212+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Joseph', 'song': 'Solstice', 'album': 'Afterglow', 'genre': 'Jazz', 'artist': 'Ashley Salas', 'stream_date': '2024-12-05'}
[2025-08-07T22:44:52.213+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sara Thompson', 'song': 'Tempest', 'album': 'Visions', 'genre': 'Electronic', 'artist': 'Victoria Wise', 'stream_date': '2025-05-13'}
[2025-08-07T22:44:52.215+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Douglas Willis', 'song': 'Drift', 'album': 'Rebellion', 'genre': 'Hip-Hop', 'artist': 'Gregory Arroyo', 'stream_date': '2024-10-06'}
[2025-08-07T22:44:52.217+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gabriel Andrade', 'song': 'Fragment', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Jennifer Hart', 'stream_date': '2025-05-07'}
[2025-08-07T22:44:52.220+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tyler Martin', 'song': 'Equinox', 'album': 'Static', 'genre': 'R&B', 'artist': 'Ethan Hogan', 'stream_date': '2025-05-17'}
[2025-08-07T22:44:52.222+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christine Jackson', 'song': 'Pulse!', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Nichole Burke', 'stream_date': '2025-02-14'}
[2025-08-07T22:44:52.223+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mr. Cameron Byrd', 'song': 'Ember', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Angela Ward', 'stream_date': '2025-07-14'}
[2025-08-07T22:44:52.229+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Landry', 'song': 'Ember', 'album': 'Exodus', 'genre': 'Reggae', 'artist': 'Nicholas Ferguson', 'stream_date': '2024-09-11'}
[2025-08-07T22:44:52.231+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Karen Brock', 'song': 'Constellation', 'album': 'Threshold', 'genre': 'Classical', 'artist': 'Megan Rodriguez', 'stream_date': '2025-07-16'}
[2025-08-07T22:44:52.234+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kevin Combs', 'song': 'Prism!', 'album': 'Static', 'genre': 'Pop', 'artist': 'Christopher Miles', 'stream_date': '2025-02-16'}
[2025-08-07T22:44:52.237+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Morton', 'song': 'Drift', 'album': 'Daybreak', 'genre': 'Classical', 'artist': 'Kayla Welch', 'stream_date': '2025-07-04'}
[2025-08-07T22:44:52.238+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bryan Cherry', 'song': 'Horizon!', 'album': 'Islands', 'genre': 'Classical', 'artist': 'Ashley Martinez', 'stream_date': '2024-10-23'}
[2025-08-07T22:44:52.240+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Stephanie Wilson', 'song': 'Infinity', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Oscar Thomas', 'stream_date': '2025-08-11'}
[2025-08-07T22:44:52.242+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lucas Koch', 'song': 'Aurora', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Nicole Bishop', 'stream_date': '2024-08-16'}
[2025-08-07T22:44:52.243+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Lowe', 'song': 'Solace', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Aaron Blackburn', 'stream_date': '2024-08-10'}
[2025-08-07T22:44:52.245+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Sosa', 'song': 'Horizon', 'album': 'Utopia', 'genre': 'Metal', 'artist': 'Renee Beck', 'stream_date': '2024-12-18'}
[2025-08-07T22:44:52.246+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Andrea Simmons', 'song': 'Radiance', 'album': 'Rebellion', 'genre': 'Pop', 'artist': 'Kelly Fowler MD', 'stream_date': '2025-06-05'}
[2025-08-07T22:44:52.248+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Edgar Banks', 'song': 'Quantum', 'album': 'Daybreak', 'genre': 'Classical', 'artist': 'Jose Torres', 'stream_date': '2024-11-29'}
[2025-08-07T22:44:52.251+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Bailey', 'song': 'Equinox', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'James Mccall', 'stream_date': '2025-02-09'}
[2025-08-07T22:44:52.254+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Gordon', 'song': 'Crescendo', 'album': 'Threshold', 'genre': 'Jazz', 'artist': 'Katelyn Cole', 'stream_date': '2025-03-03'}
[2025-08-07T22:44:52.263+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kristina Brooks', 'song': 'Ember', 'album': 'Visions', 'genre': 'Jazz', 'artist': 'Julia Hogan', 'stream_date': '2025-01-06'}
[2025-08-07T22:44:52.266+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nancy Perez', 'song': 'Crescendo', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Logan Burns', 'stream_date': '2024-09-25'}
[2025-08-07T22:44:52.269+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Alex Kent', 'song': 'Aurora?', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Sara Jones', 'stream_date': '2025-07-30'}
[2025-08-07T22:44:52.272+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carolyn Hampton', 'song': 'Tempest', 'album': 'Paragon', 'genre': 'Pop', 'artist': 'Mrs. Monique Green MD', 'stream_date': '2024-08-29'}
[2025-08-07T22:44:52.273+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Barber', 'song': 'Labyrinth', 'album': 'Static', 'genre': 'Rock', 'artist': 'Mark Ramirez', 'stream_date': '2025-01-13'}
[2025-08-07T22:44:52.275+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shawn Rogers', 'song': 'Pulse', 'album': 'Visions', 'genre': 'Pop', 'artist': 'Diana Cook', 'stream_date': '2024-08-22'}
[2025-08-07T22:44:52.279+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Davenport', 'song': 'Eclipse', 'album': 'Paragon', 'genre': 'Metal', 'artist': 'Gabriella Mcdowell', 'stream_date': '2025-05-18'}
[2025-08-07T22:44:52.281+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Arthur Myers', 'song': 'Prism!', 'album': 'Threshold', 'genre': 'Electronic', 'artist': 'John Phillips', 'stream_date': '2024-09-21'}
[2025-08-07T22:44:52.283+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicholas Morrow', 'song': 'Nocturne', 'album': 'Static', 'genre': 'Metal', 'artist': 'Brian Bush', 'stream_date': '2024-11-01'}
[2025-08-07T22:44:52.289+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kimberly Simmons', 'song': 'Eclipse', 'album': 'Nightfall', 'genre': 'Classical', 'artist': 'Alan Kaiser', 'stream_date': '2025-04-20'}
[2025-08-07T22:44:52.296+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Munoz', 'song': 'Constellation', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'Hannah Greene', 'stream_date': '2025-04-23'}
[2025-08-07T22:44:52.301+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kevin Fox', 'song': 'Horizon', 'album': 'Visions', 'genre': 'Jazz', 'artist': 'Deborah Jensen', 'stream_date': '2025-07-14'}
[2025-08-07T22:44:52.304+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Browning', 'song': 'Silhouette', 'album': 'Paragon', 'genre': 'Pop', 'artist': 'Kathryn Avila', 'stream_date': '2025-03-07'}
[2025-08-07T22:44:52.307+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Angela Wilkins', 'song': 'Nocturne', 'album': 'Sanctuary', 'genre': 'Jazz', 'artist': 'Natasha Wolf', 'stream_date': '2024-10-06'}
[2025-08-07T22:44:52.309+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Manuel Tucker II', 'song': 'Horizon', 'album': 'Nightfall', 'genre': 'Reggae', 'artist': 'Joseph Cook', 'stream_date': '2024-11-21'}
[2025-08-07T22:44:52.312+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Love', 'song': 'Aurora', 'album': 'Exodus', 'genre': 'Metal', 'artist': 'Rachel Horn', 'stream_date': '2024-10-25'}
[2025-08-07T22:44:52.314+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Zuniga', 'song': 'Infinity', 'album': 'Utopia', 'genre': 'Reggae', 'artist': 'Thomas Gordon', 'stream_date': '2025-09-03'}
[2025-08-07T22:44:52.316+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelsey Brown', 'song': 'Spectrum?', 'album': 'Rebellion', 'genre': 'Metal', 'artist': 'Jennifer Jones', 'stream_date': '2025-01-01'}
[2025-08-07T22:44:52.319+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'George Nichols', 'song': 'Prism!', 'album': 'Daybreak', 'genre': 'Metal', 'artist': 'Hailey Palmer', 'stream_date': '2025-07-08'}
[2025-08-07T22:44:52.323+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Smith', 'song': 'Nocturne', 'album': 'Utopia', 'genre': 'Reggae', 'artist': 'Charles Roberts DDS', 'stream_date': '2025-01-12'}
[2025-08-07T22:44:52.326+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Maria Lawrence', 'song': 'Ember!', 'album': 'Ascension', 'genre': 'R&B', 'artist': 'Larry Lee', 'stream_date': '2024-11-25'}
[2025-08-07T22:44:52.329+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mary Barber', 'song': 'Drift', 'album': 'Exodus', 'genre': 'Pop', 'artist': 'Heather Montgomery', 'stream_date': '2025-07-18'}
[2025-08-07T22:44:52.330+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Laura Gregory', 'song': 'Vortex', 'album': 'Visions', 'genre': 'R&B', 'artist': 'Denise Alexander', 'stream_date': '2025-08-01'}
[2025-08-07T22:44:52.332+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Wright', 'song': 'Phoenix', 'album': 'Afterglow', 'genre': 'Rock', 'artist': 'Terry Nguyen', 'stream_date': '2025-01-20'}
[2025-08-07T22:44:52.333+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Miss Wendy Hernandez', 'song': 'Radiant', 'album': 'Daybreak', 'genre': 'Rock', 'artist': 'Neil Murray', 'stream_date': '2025-01-02'}
[2025-08-07T22:44:52.337+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Carrillo', 'song': 'Aurora', 'album': 'Sanctuary', 'genre': 'Classical', 'artist': 'Thomas Jones', 'stream_date': '2025-01-12'}
[2025-08-07T22:44:52.343+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tony Anderson', 'song': 'Reverie', 'album': 'Static', 'genre': 'R&B', 'artist': 'Samuel Smith', 'stream_date': '2024-12-26'}
[2025-08-07T22:44:52.346+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bethany Jensen', 'song': 'Tempest', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Scott Jackson', 'stream_date': '2025-06-07'}
[2025-08-07T22:44:52.353+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Richard Jones', 'song': 'Mirage?', 'album': 'Nightfall', 'genre': 'Country', 'artist': 'Chelsea West', 'stream_date': '2025-07-26'}
[2025-08-07T22:44:52.356+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Erik Moore', 'song': 'Celestial', 'album': 'Afterglow', 'genre': 'Classical', 'artist': 'Katrina Perez', 'stream_date': '2024-10-30'}
[2025-08-07T22:44:52.359+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Anderson', 'song': 'Equinox', 'album': 'Static', 'genre': 'Hip-Hop', 'artist': 'Roger Hull', 'stream_date': '2025-01-08'}
[2025-08-07T22:44:52.362+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeremy Jones', 'song': 'Constellation', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Todd Baker', 'stream_date': '2024-12-16'}
[2025-08-07T22:44:52.363+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Phillips', 'song': 'Mirage', 'album': 'Paragon', 'genre': 'Electronic', 'artist': 'Samantha Elliott', 'stream_date': '2025-06-09'}
[2025-08-07T22:44:52.369+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mary Lee', 'song': 'Mosaic', 'album': 'Threshold', 'genre': 'Rock', 'artist': 'Sarah Williams', 'stream_date': '2025-03-17'}
[2025-08-07T22:44:52.371+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Todd Reynolds MD', 'song': 'Mosaic', 'album': 'Nightfall', 'genre': 'Pop', 'artist': 'Joe Leonard', 'stream_date': '2024-11-15'}
[2025-08-07T22:44:52.374+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carmen Jenkins', 'song': 'Serenity', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Andrew Melendez', 'stream_date': '2024-10-15'}
[2025-08-07T22:44:52.379+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Antonio Evans', 'song': 'Solstice', 'album': 'Afterglow', 'genre': 'Reggae', 'artist': 'Lisa Moody', 'stream_date': '2024-10-08'}
[2025-08-07T22:44:52.381+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Richard Parker', 'song': 'Fragment', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Alan Hawkins', 'stream_date': '2024-09-25'}
[2025-08-07T22:44:52.385+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Allen Castillo', 'song': 'Aurora', 'album': 'Static', 'genre': 'Hip-Hop', 'artist': 'Randy Wise', 'stream_date': '2024-11-11'}
