[2025-08-05T22:29:14.385+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-05T22:29:14.398+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:29:12.592872+00:00 [queued]>
[2025-08-05T22:29:14.402+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:29:12.592872+00:00 [queued]>
[2025-08-05T22:29:14.402+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-05T22:29:14.407+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-05 22:29:12.592872+00:00
[2025-08-05T22:29:14.415+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=3000) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-05T22:29:14.417+0000] {standard_task_runner.py:72} INFO - Started process 3001 to run task
[2025-08-05T22:29:14.414+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-05T22:29:12.592872+00:00', '--job-id', '772', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpvn8a87dg']
[2025-08-05T22:29:14.418+0000] {standard_task_runner.py:105} INFO - Job 772: Subtask generator_stream_data
[2025-08-05T22:29:14.445+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:29:12.592872+00:00 [running]> on host 86211193b7ee
[2025-08-05T22:29:14.488+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-05T22:29:12.592872+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-05T22:29:12.592872+00:00'
[2025-08-05T22:29:14.488+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-05T22:29:14.683+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.7', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.7', 19092) IPv4]
[2025-08-05T22:29:14.723+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.7', 19092)]>: Broker version identified as 2.6
[2025-08-05T22:29:14.725+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Connection complete.
[2025-08-05T22:29:14.855+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T22:29:14.857+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T22:29:14.857+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Closing connection. 
[2025-08-05T22:29:14.861+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Autumn Booker', 'song': 'Pulse', 'album': 'Threshold', 'genre': 'Rock', 'artist': 'Eric Mullins', 'stream_date': '2001-05-09'}
[2025-08-05T22:29:14.879+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Emily Burke', 'song': 'Ember', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'Christopher Peterson', 'stream_date': '1977-03-17'}
[2025-08-05T22:29:14.880+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sandra Anderson', 'song': 'Paradox', 'album': 'Visions', 'genre': 'Reggae', 'artist': 'Teresa Gibbs', 'stream_date': '2001-02-19'}
[2025-08-05T22:29:14.882+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Watson', 'song': 'Nomad', 'album': 'Islands', 'genre': 'Classical', 'artist': 'Frank Jackson', 'stream_date': '1997-03-19'}
[2025-08-05T22:29:14.884+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jose Garcia', 'song': 'Whispers', 'album': 'Islands', 'genre': 'Metal', 'artist': 'Jessica Phillips', 'stream_date': '1987-07-09'}
[2025-08-05T22:29:14.886+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Alexander Larsen', 'song': 'Horizon', 'album': 'Daybreak', 'genre': 'Electronic', 'artist': 'Frances Stewart', 'stream_date': '1999-05-13'}
[2025-08-05T22:29:14.887+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sabrina Wade', 'song': 'Ember', 'album': 'Limelight', 'genre': 'R&B', 'artist': 'Eric Baird', 'stream_date': '2005-05-28'}
[2025-08-05T22:29:14.889+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Anthony Jennings', 'song': 'Vapor', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Brandon Woodward', 'stream_date': '2022-06-29'}
[2025-08-05T22:29:14.890+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melissa Wallace', 'song': 'Drift', 'album': 'Paragon', 'genre': 'Hip-Hop', 'artist': 'Daniel Sims', 'stream_date': '2016-06-04'}
[2025-08-05T22:29:14.891+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Timothy Wilson', 'song': 'Pulse!', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Maurice West', 'stream_date': '2014-03-04'}
[2025-08-05T22:29:14.892+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Banks', 'song': 'Crescendo', 'album': 'Threshold', 'genre': 'Hip-Hop', 'artist': 'Julie Mitchell', 'stream_date': '1994-02-23'}
[2025-08-05T22:29:14.893+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sharon Monroe', 'song': 'Constellation', 'album': 'Afterglow', 'genre': 'R&B', 'artist': 'Sheila Parsons', 'stream_date': '2013-04-16'}
[2025-08-05T22:29:14.893+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brittany Martinez', 'song': 'Silhouette', 'album': 'Ascension', 'genre': 'Classical', 'artist': 'Linda Santana', 'stream_date': '1972-10-12'}
[2025-08-05T22:29:14.895+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Pamela Hunter', 'song': 'Anthem', 'album': 'Nightfall', 'genre': 'Metal', 'artist': 'Jason Santos', 'stream_date': '1976-04-21'}
[2025-08-05T22:29:14.895+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Davis', 'song': 'Momentum', 'album': 'Paragon', 'genre': 'Electronic', 'artist': 'Jason Edwards', 'stream_date': '2010-06-03'}
[2025-08-05T22:29:14.896+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Molina', 'song': 'Infinity', 'album': 'Limelight', 'genre': 'Hip-Hop', 'artist': 'Susan Sawyer', 'stream_date': '2016-05-05'}
[2025-08-05T22:29:14.896+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brittany Sullivan', 'song': 'Spectrum', 'album': 'Islands', 'genre': 'Country', 'artist': 'Kelly Mckee', 'stream_date': '1986-02-23'}
[2025-08-05T22:29:14.897+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gordon Kaiser', 'song': 'Whispers', 'album': 'Islands', 'genre': 'Electronic', 'artist': 'Kathryn Garrett', 'stream_date': '2021-02-25'}
[2025-08-05T22:29:14.898+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Justin Taylor', 'song': 'Quantum', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Dominique White', 'stream_date': '2004-09-17'}
[2025-08-05T22:29:14.899+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brett Whitehead', 'song': 'Spectrum', 'album': 'Exodus', 'genre': 'Jazz', 'artist': 'Christian Hurst', 'stream_date': '2016-01-11'}
[2025-08-05T22:29:14.900+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Aaron Benjamin', 'song': 'Velvet', 'album': 'Ascension', 'genre': 'Classical', 'artist': 'Rachel Garner', 'stream_date': '2003-06-21'}
[2025-08-05T22:29:14.901+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Julie Garcia', 'song': 'Horizon!', 'album': 'Threshold', 'genre': 'R&B', 'artist': 'Mr. Frederick Lewis', 'stream_date': '1978-04-06'}
[2025-08-05T22:29:14.902+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gerald Jimenez', 'song': 'Cascade', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Victor Miller', 'stream_date': '2002-03-17'}
[2025-08-05T22:29:14.903+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Richard Morales', 'song': 'Solstice', 'album': 'Exodus', 'genre': 'Country', 'artist': 'Carol Taylor', 'stream_date': '1984-06-13'}
[2025-08-05T22:29:14.904+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Johnny Francis', 'song': 'Mirage', 'album': 'Rebellion', 'genre': 'Country', 'artist': 'Shane Young', 'stream_date': '1982-04-07'}
[2025-08-05T22:29:14.905+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Natalie Patrick', 'song': 'Velvet', 'album': 'Utopia', 'genre': 'Electronic', 'artist': 'Richard Wheeler', 'stream_date': '2019-05-23'}
[2025-08-05T22:29:14.906+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Casey Ochoa DDS', 'song': 'Constellation', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Brad Jones', 'stream_date': '1991-04-21'}
[2025-08-05T22:29:14.907+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Farmer', 'song': 'Whispers', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Madeline Benson', 'stream_date': '2024-12-26'}
[2025-08-05T22:29:14.908+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jamie Williams', 'song': 'Aurora', 'album': 'Threshold', 'genre': 'Classical', 'artist': 'Brandy Smith', 'stream_date': '1973-02-22'}
[2025-08-05T22:29:14.909+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Delacruz', 'song': 'Velvet', 'album': 'Islands', 'genre': 'R&B', 'artist': 'Logan Cooke', 'stream_date': '1992-01-04'}
[2025-08-05T22:29:14.910+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Karen Nelson', 'song': 'Celestial', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Nancy Russell', 'stream_date': '1987-08-13'}
[2025-08-05T22:29:14.911+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jane Patterson', 'song': 'Solstice', 'album': 'Sanctuary', 'genre': 'Hip-Hop', 'artist': 'Erik Weber', 'stream_date': '2012-12-22'}
[2025-08-05T22:29:14.912+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Scott Wise', 'song': 'Radiance', 'album': 'Static', 'genre': 'Rock', 'artist': 'Matthew Armstrong', 'stream_date': '1975-10-26'}
[2025-08-05T22:29:14.913+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joseph Powell', 'song': 'Fragment', 'album': 'Afterglow', 'genre': 'Country', 'artist': 'Stephen Fry', 'stream_date': '1998-03-11'}
[2025-08-05T22:29:14.914+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Thomas Taylor', 'song': 'Cascade', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Jennifer Martinez', 'stream_date': '1987-08-27'}
[2025-08-05T22:29:14.915+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Anthony Bond', 'song': 'Mirage', 'album': 'Sanctuary', 'genre': 'Jazz', 'artist': 'Sharon Rodriguez', 'stream_date': '2001-11-12'}
[2025-08-05T22:29:14.916+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sherri Fuller', 'song': 'Horizon!', 'album': 'Rebellion', 'genre': 'R&B', 'artist': 'Jesus Fields', 'stream_date': '1977-04-10'}
[2025-08-05T22:29:14.916+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Chelsea Johnson', 'song': 'Reverie', 'album': 'Sanctuary', 'genre': 'Pop', 'artist': 'Kristi Curry', 'stream_date': '2008-04-07'}
[2025-08-05T22:29:14.917+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Katherine Ingram', 'song': 'Crescendo', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Danielle Mcintyre', 'stream_date': '1989-12-01'}
[2025-08-05T22:29:14.918+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Johnson', 'song': 'Velocity', 'album': 'Ascension', 'genre': 'Electronic', 'artist': 'John Perez', 'stream_date': '1992-06-06'}
[2025-08-05T22:29:14.918+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Bryant', 'song': 'Zenith', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Matthew Velez', 'stream_date': '2008-11-01'}
[2025-08-05T22:29:14.919+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Monique Patton', 'song': 'Reverie', 'album': 'Static', 'genre': 'R&B', 'artist': 'Karen Craig', 'stream_date': '1974-09-15'}
[2025-08-05T22:29:14.920+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Williams', 'song': 'Luminous', 'album': 'Rebellion', 'genre': 'Rock', 'artist': 'Erin Hansen', 'stream_date': '2009-08-28'}
[2025-08-05T22:29:14.920+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lisa Perez', 'song': 'Vortex', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Wendy Case', 'stream_date': '2010-06-14'}
[2025-08-05T22:29:14.921+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Parker', 'song': 'Aurora?', 'album': 'Static', 'genre': 'Reggae', 'artist': 'Cindy Flores', 'stream_date': '2016-03-09'}
[2025-08-05T22:29:14.922+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Cynthia Ferguson', 'song': 'Velvet', 'album': 'Rebellion', 'genre': 'Reggae', 'artist': 'Erica Allen', 'stream_date': '2016-05-19'}
[2025-08-05T22:29:14.924+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Toni Diaz', 'song': 'Pulse', 'album': 'Sanctuary', 'genre': 'R&B', 'artist': 'Susan Gomez', 'stream_date': '1994-11-05'}
[2025-08-05T22:29:14.926+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rhonda Carney', 'song': 'Pulse!', 'album': 'Sanctuary', 'genre': 'Hip-Hop', 'artist': 'Charles Knight II', 'stream_date': '1975-02-25'}
[2025-08-05T22:29:14.927+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Mendoza', 'song': 'Fragment', 'album': 'Sanctuary', 'genre': 'Pop', 'artist': 'Lisa Smith', 'stream_date': '2019-08-02'}
[2025-08-05T22:29:14.928+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashlee Simmons', 'song': 'Vapor', 'album': 'Rebellion', 'genre': 'Reggae', 'artist': 'Gilbert Bradley', 'stream_date': '1992-08-16'}
[2025-08-05T22:29:14.929+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Taylor Stokes', 'song': 'Velvet', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'Jo Perez', 'stream_date': '2014-06-20'}
[2025-08-05T22:29:14.930+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amy Osborne', 'song': 'Anthem', 'album': 'Static', 'genre': 'Jazz', 'artist': 'Cynthia Roman', 'stream_date': '1992-02-21'}
[2025-08-05T22:29:14.931+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Holly Chang', 'song': 'Eclipse', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Edward Cross', 'stream_date': '2000-09-24'}
[2025-08-05T22:29:14.933+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mrs. Yvette Shaw', 'song': 'Ember', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Kelly Snyder', 'stream_date': '1973-05-26'}
[2025-08-05T22:29:14.934+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Martin Chapman', 'song': 'Pulse!', 'album': 'Limelight', 'genre': 'Pop', 'artist': 'Mary Parker', 'stream_date': '2018-08-24'}
[2025-08-05T22:29:14.935+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Bauer', 'song': 'Mirage', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Adam Henry', 'stream_date': '1996-10-06'}
[2025-08-05T22:29:14.935+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michelle Young', 'song': 'Mirage', 'album': 'Afterglow', 'genre': 'Reggae', 'artist': 'Kimberly Taylor', 'stream_date': '1970-11-04'}
[2025-08-05T22:29:14.936+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Copeland', 'song': 'Equinox', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Peter Hamilton', 'stream_date': '1972-04-17'}
[2025-08-05T22:29:14.936+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Randolph', 'song': 'Horizon!', 'album': 'Afterglow', 'genre': 'Jazz', 'artist': 'Michelle Sanders', 'stream_date': '2012-08-20'}
[2025-08-05T22:29:14.937+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lawrence Wolf', 'song': 'Ember!', 'album': 'Afterglow', 'genre': 'Country', 'artist': 'Valerie Roberson', 'stream_date': '1997-08-15'}
[2025-08-05T22:29:14.938+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tyler Arnold', 'song': 'Nocturne', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Timothy Vasquez', 'stream_date': '2010-10-31'}
[2025-08-05T22:29:14.939+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Smith', 'song': 'Paradox', 'album': 'Afterglow', 'genre': 'Reggae', 'artist': 'Corey Johnson', 'stream_date': '1986-04-30'}
[2025-08-05T22:29:14.941+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Pitts', 'song': 'Crescendo', 'album': 'Ascension', 'genre': 'Reggae', 'artist': 'Donald Robinson', 'stream_date': '2023-02-18'}
[2025-08-05T22:29:14.943+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Butler', 'song': 'Drift', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Miranda Johnson', 'stream_date': '2017-05-27'}
