[2025-08-05T21:30:03.410+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-05T21:30:03.437+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-19T00:00:00+00:00 [queued]>
[2025-08-05T21:30:03.451+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-19T00:00:00+00:00 [queued]>
[2025-08-05T21:30:03.452+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-05T21:30:03.524+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-02-19 00:00:00+00:00
[2025-08-05T21:30:03.530+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=594) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-05T21:30:03.531+0000] {standard_task_runner.py:72} INFO - Started process 618 to run task
[2025-08-05T21:30:03.541+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'scheduled__2025-02-19T00:00:00+00:00', '--job-id', '738', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpaz1cm97c']
[2025-08-05T21:30:03.543+0000] {standard_task_runner.py:105} INFO - Job 738: Subtask generator_stream_data
[2025-08-05T21:30:03.597+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-19T00:00:00+00:00 [running]> on host ef2c5d727bcb
[2025-08-05T21:30:03.700+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-19T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-19T00:00:00+00:00'
[2025-08-05T21:30:03.701+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-05T21:30:03.722+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T21:30:03.766+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.9', 19092)]>: Broker version identified as 2.6
[2025-08-05T21:30:03.766+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T21:30:03.872+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T21:30:03.874+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T21:30:03.875+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-05T21:30:03.880+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-1:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-05T21:30:03.879+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Griffin', 'song': 'Aurora?', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'David Gilbert', 'stream_date': '2012-11-07'}
[2025-08-05T21:30:03.915+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jo Ponce', 'song': 'Silhouette', 'album': 'Nightfall', 'genre': 'Rock', 'artist': 'Shawn Frazier', 'stream_date': '1981-03-08'}
[2025-08-05T21:30:03.916+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brittany Gonzales DVM', 'song': 'Paradox', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'Cynthia Estrada', 'stream_date': '1988-12-17'}
[2025-08-05T21:30:03.917+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Emily Norman', 'song': 'Radiance', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Jeffrey Conrad', 'stream_date': '1984-07-08'}
[2025-08-05T21:30:03.918+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Hansen', 'song': 'Infinity', 'album': 'Elysium', 'genre': 'R&B', 'artist': 'Matthew Spencer', 'stream_date': '2010-12-22'}
[2025-08-05T21:30:03.920+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Villa', 'song': 'Infinity', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Tina Meyer', 'stream_date': '1995-11-26'}
[2025-08-05T21:30:03.921+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Scott Ryan', 'song': 'Odyssey', 'album': 'Limelight', 'genre': 'Rock', 'artist': 'Douglas Perkins MD', 'stream_date': '1973-08-11'}
[2025-08-05T21:30:03.922+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dillon Roberson', 'song': 'Echo?', 'album': 'Daybreak', 'genre': 'Pop', 'artist': 'Justin Escobar', 'stream_date': '1999-10-06'}
[2025-08-05T21:30:03.924+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Douglas', 'song': 'Paradox', 'album': 'Exodus', 'genre': 'Classical', 'artist': 'Stacy Weber', 'stream_date': '1980-04-16'}
[2025-08-05T21:30:03.926+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicholas Wilkerson', 'song': 'Prism!', 'album': 'Static', 'genre': 'Jazz', 'artist': 'Vicki Richardson', 'stream_date': '1998-10-10'}
[2025-08-05T21:30:03.927+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jonathan Allen', 'song': 'Velvet', 'album': 'Paragon', 'genre': 'Rock', 'artist': 'Kimberly Martinez', 'stream_date': '2003-04-12'}
[2025-08-05T21:30:03.927+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melanie Rose', 'song': 'Serenity', 'album': 'Rebellion', 'genre': 'Jazz', 'artist': 'James Hamilton', 'stream_date': '1998-04-01'}
[2025-08-05T21:30:03.928+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Eaton', 'song': 'Vortex', 'album': 'Paragon', 'genre': 'Metal', 'artist': 'Stephanie Smith', 'stream_date': '2019-04-17'}
[2025-08-05T21:30:03.928+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'George Butler', 'song': 'Infinity', 'album': 'Islands', 'genre': 'R&B', 'artist': 'Sandra Porter', 'stream_date': '1992-05-20'}
[2025-08-05T21:30:03.929+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Charles Wagner', 'song': 'Solace', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Michael Reid', 'stream_date': '1970-06-12'}
[2025-08-05T21:30:03.932+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Megan Fisher', 'song': 'Serenity', 'album': 'Elysium', 'genre': 'Electronic', 'artist': 'Angelica Smith', 'stream_date': '1973-04-04'}
[2025-08-05T21:30:03.933+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gabriela David', 'song': 'Spectrum', 'album': 'Sanctuary', 'genre': 'Country', 'artist': 'Jesus Stephens', 'stream_date': '2022-08-19'}
[2025-08-05T21:30:03.934+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robin Kennedy', 'song': 'Anthem', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Dr. Elizabeth Black', 'stream_date': '1996-08-24'}
[2025-08-05T21:30:03.936+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Scott', 'song': 'Horizon', 'album': 'Limelight', 'genre': 'R&B', 'artist': 'Erika Barrett', 'stream_date': '2017-11-10'}
[2025-08-05T21:30:03.938+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Lindsey', 'song': 'Solace', 'album': 'Ascension', 'genre': 'Classical', 'artist': 'Kim Kelly', 'stream_date': '1982-03-04'}
[2025-08-05T21:30:03.940+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amanda Hudson', 'song': 'Horizon', 'album': 'Exodus', 'genre': 'Country', 'artist': 'Katelyn Parker', 'stream_date': '2011-07-17'}
[2025-08-05T21:30:03.942+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Livingston', 'song': 'Aurora', 'album': 'Sanctuary', 'genre': 'Rock', 'artist': 'Eugene Calderon', 'stream_date': '2013-04-19'}
[2025-08-05T21:30:03.943+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Peterson', 'song': 'Radiant', 'album': 'Static', 'genre': 'Hip-Hop', 'artist': 'Connie Gordon', 'stream_date': '2016-03-13'}
[2025-08-05T21:30:03.945+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Frank Rush', 'song': 'Mosaic', 'album': 'Nightfall', 'genre': 'Country', 'artist': 'Nicole Smith', 'stream_date': '1978-04-30'}
[2025-08-05T21:30:03.947+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brandon Flores', 'song': 'Radiance', 'album': 'Paragon', 'genre': 'Reggae', 'artist': 'Denise Gill', 'stream_date': '1993-06-12'}
[2025-08-05T21:30:03.948+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Stacy Sutton', 'song': 'Crescendo', 'album': 'Afterglow', 'genre': 'Rock', 'artist': 'Lindsay Caldwell', 'stream_date': '2022-10-02'}
[2025-08-05T21:30:03.949+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joshua Moore', 'song': 'Velocity', 'album': 'Paragon', 'genre': 'Reggae', 'artist': 'David Reid', 'stream_date': '2002-01-10'}
[2025-08-05T21:30:03.951+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brenda Owens', 'song': 'Tempest', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'Courtney Brown', 'stream_date': '2006-08-15'}
[2025-08-05T21:30:03.955+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'April Meza', 'song': 'Radiant', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'Stephanie Wilson', 'stream_date': '2018-01-27'}
[2025-08-05T21:30:03.959+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Vanessa Gaines', 'song': 'Labyrinth', 'album': 'Daybreak', 'genre': 'Classical', 'artist': 'Mark Boyd', 'stream_date': '1981-04-11'}
[2025-08-05T21:30:03.962+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Betty Reid', 'song': 'Cascade', 'album': 'Nightfall', 'genre': 'Jazz', 'artist': 'Amber Fuller', 'stream_date': '2003-05-24'}
[2025-08-05T21:30:03.963+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tracy Salas', 'song': 'Vortex', 'album': 'Paragon', 'genre': 'Metal', 'artist': 'Mitchell Cook', 'stream_date': '1989-10-19'}
[2025-08-05T21:30:03.965+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Colleen Moore', 'song': 'Horizon!', 'album': 'Limelight', 'genre': 'Country', 'artist': 'Robert Jones', 'stream_date': '2010-11-17'}
[2025-08-05T21:30:03.966+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joshua Gomez', 'song': 'Aurora?', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Angela Soto', 'stream_date': '2021-07-30'}
[2025-08-05T21:30:03.967+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Diane Garcia', 'song': 'Luminous', 'album': 'Ascension', 'genre': 'Jazz', 'artist': 'Teresa Weaver', 'stream_date': '2000-09-11'}
[2025-08-05T21:30:03.969+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Solis', 'song': 'Aurora', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Spencer Vang', 'stream_date': '1973-09-08'}
[2025-08-05T21:30:03.971+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christina Williams', 'song': 'Velvet', 'album': 'Islands', 'genre': 'Country', 'artist': 'Zachary Manning', 'stream_date': '1992-11-05'}
[2025-08-05T21:30:03.973+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kimberly Harrington', 'song': 'Constellation', 'album': 'Paragon', 'genre': 'Classical', 'artist': 'Deborah Curtis', 'stream_date': '2001-11-22'}
[2025-08-05T21:30:03.977+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Tucker', 'song': 'Fragment', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Meagan Hernandez', 'stream_date': '2022-03-11'}
[2025-08-05T21:30:03.978+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Garcia', 'song': 'Fragment', 'album': 'Static', 'genre': 'Electronic', 'artist': 'John Gray', 'stream_date': '1992-08-08'}
[2025-08-05T21:30:03.978+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Micheal Good', 'song': 'Gravity', 'album': 'Static', 'genre': 'Classical', 'artist': 'Robert Stevens', 'stream_date': '2012-07-30'}
[2025-08-05T21:30:03.981+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Stephanie Phillips', 'song': 'Vapor', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Robert Hester', 'stream_date': '1988-01-24'}
[2025-08-05T21:30:03.984+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Miss Michelle Yang', 'song': 'Phoenix', 'album': 'Rebellion', 'genre': 'Classical', 'artist': 'Ashley Ellis', 'stream_date': '2006-12-11'}
[2025-08-05T21:30:03.985+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Scott Turner', 'song': 'Infinity', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Kayla Andrews', 'stream_date': '1985-01-05'}
[2025-08-05T21:30:03.987+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Matthew Barber', 'song': 'Quantum', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Jillian Martinez', 'stream_date': '2000-10-13'}
[2025-08-05T21:30:03.988+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tracy Velasquez', 'song': 'Celestial', 'album': 'Elysium', 'genre': 'Electronic', 'artist': 'Jennifer Wade', 'stream_date': '1988-06-27'}
[2025-08-05T21:30:03.990+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Larry Cooper', 'song': 'Equinox', 'album': 'Afterglow', 'genre': 'Hip-Hop', 'artist': 'Chad Kelley', 'stream_date': '2019-10-13'}
[2025-08-05T21:30:03.992+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Pamela Haynes', 'song': 'Radiance', 'album': 'Daybreak', 'genre': 'Hip-Hop', 'artist': 'Angela Sharp PhD', 'stream_date': '1989-06-27'}
[2025-08-05T21:30:03.993+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kayla Richardson', 'song': 'Ember', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Michael Watson', 'stream_date': '1972-09-03'}
[2025-08-05T21:30:03.994+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Wesley Hubbard', 'song': 'Paradox', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Brandon Garza', 'stream_date': '1978-08-25'}
[2025-08-05T21:30:03.996+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nathan Johnson', 'song': 'Odyssey', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Stephen Smith', 'stream_date': '2013-04-13'}
[2025-08-05T21:30:03.996+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shawn Thompson', 'song': 'Echo?', 'album': 'Daybreak', 'genre': 'Metal', 'artist': 'Christine Woodward', 'stream_date': '1973-07-20'}
[2025-08-05T21:30:03.998+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Janet Fuentes', 'song': 'Aurora?', 'album': 'Afterglow', 'genre': 'Pop', 'artist': 'Lisa Velazquez', 'stream_date': '2022-08-08'}
[2025-08-05T21:30:03.999+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dana Gibson', 'song': 'Zenith', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Patricia Estrada', 'stream_date': '2020-11-10'}
[2025-08-05T21:30:04.001+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Larry Richardson', 'song': 'Momentum', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Seth Martin', 'stream_date': '2019-06-27'}
[2025-08-05T21:30:04.002+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Johns', 'song': 'Echo?', 'album': 'Daybreak', 'genre': 'Electronic', 'artist': 'Madison Fitzpatrick', 'stream_date': '1993-03-18'}
[2025-08-05T21:30:04.004+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Samuel Trujillo', 'song': 'Odyssey', 'album': 'Exodus', 'genre': 'Metal', 'artist': 'Jeremy Cook', 'stream_date': '1977-04-10'}
[2025-08-05T21:30:04.004+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Philip Ballard', 'song': 'Euphoria', 'album': 'Rebellion', 'genre': 'Classical', 'artist': 'Omar Bailey', 'stream_date': '1988-12-23'}
[2025-08-05T21:30:04.007+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Crystal Williams', 'song': 'Luminous', 'album': 'Sanctuary', 'genre': 'Hip-Hop', 'artist': 'Mrs. Amy Moore', 'stream_date': '1993-04-27'}
[2025-08-05T21:30:04.008+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rachel Harper', 'song': 'Solstice', 'album': 'Exodus', 'genre': 'Pop', 'artist': 'Gabriel Carney', 'stream_date': '2019-10-12'}
