[2025-08-07T18:07:16.905+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T18:07:16.918+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:07:15.996841+00:00 [queued]>
[2025-08-07T18:07:16.926+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:07:15.996841+00:00 [queued]>
[2025-08-07T18:07:16.927+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T18:07:16.937+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-07 18:07:15.996841+00:00
[2025-08-07T18:07:16.944+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=275) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T18:07:16.943+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-07T18:07:15.996841+00:00', '--job-id', '829', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmps7ghc4h6']
[2025-08-07T18:07:16.945+0000] {standard_task_runner.py:72} INFO - Started process 280 to run task
[2025-08-07T18:07:16.946+0000] {standard_task_runner.py:105} INFO - Job 829: Subtask generator_stream_data
[2025-08-07T18:07:16.991+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:07:15.996841+00:00 [running]> on host 476c1de9f946
[2025-08-07T18:07:17.081+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-07T18:07:15.996841+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-07T18:07:15.996841+00:00'
[2025-08-07T18:07:17.082+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T18:07:17.299+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-07T18:07:17.303+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.9', 19092)]>: Broker version identified as 2.6
[2025-08-07T18:07:17.303+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-07T18:07:17.407+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-07T18:07:17.408+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-07T18:07:17.408+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-07T18:07:17.414+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:07:17.518+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:07:17.627+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lisa Hicks', 'song': 'Anthem', 'album': 'Nightfall', 'genre': 'R&B', 'artist': 'Nicholas Jackson', 'stream_date': '2025-02-21'}
[2025-08-07T18:07:17.636+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Charles Graves', 'song': 'Fragment', 'album': 'Nightfall', 'genre': 'Jazz', 'artist': 'Michael Vincent', 'stream_date': '2025-05-09'}
[2025-08-07T18:07:17.636+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Charles Larson', 'song': 'Quantum', 'album': 'Exodus', 'genre': 'Country', 'artist': 'Jonathan Logan', 'stream_date': '2025-01-18'}
[2025-08-07T18:07:17.636+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lisa Branch', 'song': 'Quantum', 'album': 'Visions', 'genre': 'Pop', 'artist': 'Kimberly Payne', 'stream_date': '2025-05-30'}
[2025-08-07T18:07:17.637+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Alexis Gordon', 'song': 'Solace', 'album': 'Utopia', 'genre': 'Rock', 'artist': 'Elizabeth Walton', 'stream_date': '2025-05-12'}
[2025-08-07T18:07:17.637+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Vanessa Martin', 'song': 'Pulse!', 'album': 'Nightfall', 'genre': 'Metal', 'artist': 'Andre Wells DDS', 'stream_date': '2025-05-06'}
[2025-08-07T18:07:17.638+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brandi Bailey', 'song': 'Horizon', 'album': 'Threshold', 'genre': 'Jazz', 'artist': 'Charles Barron', 'stream_date': '2025-01-13'}
[2025-08-07T18:07:17.638+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dustin Rodriguez', 'song': 'Aurora?', 'album': 'Ascension', 'genre': 'Classical', 'artist': 'Amber Daniels', 'stream_date': '2025-07-02'}
[2025-08-07T18:07:17.638+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Karen Colon', 'song': 'Horizon!', 'album': 'Afterglow', 'genre': 'Reggae', 'artist': 'Jessica Li', 'stream_date': '2024-08-11'}
[2025-08-07T18:07:17.639+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Matthew Liu', 'song': 'Spectrum?', 'album': 'Static', 'genre': 'Classical', 'artist': 'Shane Smith', 'stream_date': '2024-10-15'}
[2025-08-07T18:07:17.639+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kathy Larson', 'song': 'Vapor', 'album': 'Ascension', 'genre': 'Jazz', 'artist': 'Paula Jones', 'stream_date': '2025-03-30'}
[2025-08-07T18:07:17.639+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Penny Morrison', 'song': 'Mirage', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Andrew Hughes', 'stream_date': '2024-08-13'}
[2025-08-07T18:07:17.640+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jenny Hooper', 'song': 'Ember!', 'album': 'Paragon', 'genre': 'Electronic', 'artist': 'Autumn George', 'stream_date': '2025-01-13'}
[2025-08-07T18:07:17.640+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nancy Brown', 'song': 'Vapor', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Jack Young', 'stream_date': '2024-10-17'}
[2025-08-07T18:07:17.640+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mark Peck', 'song': 'Constellation', 'album': 'Daybreak', 'genre': 'Pop', 'artist': 'Andrew Hart', 'stream_date': '2025-06-12'}
[2025-08-07T18:07:17.641+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Heather Stephens', 'song': 'Pulse!', 'album': 'Sanctuary', 'genre': 'Reggae', 'artist': 'Marvin Henderson', 'stream_date': '2025-01-29'}
[2025-08-07T18:07:17.641+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Madison Hansen', 'song': 'Radiant', 'album': 'Rebellion', 'genre': 'Country', 'artist': 'Patricia Robertson', 'stream_date': '2024-12-07'}
[2025-08-07T18:07:17.641+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Perez', 'song': 'Infinity', 'album': 'Threshold', 'genre': 'Metal', 'artist': 'Mark Keith', 'stream_date': '2025-02-14'}
[2025-08-07T18:07:17.642+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kathleen Schmidt', 'song': 'Luminous', 'album': 'Visions', 'genre': 'Reggae', 'artist': 'Nicholas Farmer', 'stream_date': '2025-07-07'}
[2025-08-07T18:07:17.642+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joanna Mckinney', 'song': 'Equinox', 'album': 'Daybreak', 'genre': 'Rock', 'artist': 'Veronica Herman', 'stream_date': '2024-12-08'}
[2025-08-07T18:07:17.643+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Carter DVM', 'song': 'Solace', 'album': 'Nightfall', 'genre': 'Metal', 'artist': 'Erik Mccann', 'stream_date': '2024-12-28'}
[2025-08-07T18:07:17.643+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Angela Green', 'song': 'Spectrum?', 'album': 'Elysium', 'genre': 'Hip-Hop', 'artist': 'Michael Gardner', 'stream_date': '2025-08-15'}
[2025-08-07T18:07:17.644+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Darlene Phillips', 'song': 'Tempest', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'Carla Johnson', 'stream_date': '2025-06-17'}
[2025-08-07T18:07:17.644+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lindsey Delgado', 'song': 'Zenith', 'album': 'Nightfall', 'genre': 'Metal', 'artist': 'James Patel', 'stream_date': '2025-07-05'}
[2025-08-07T18:07:17.644+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nichole Johnson', 'song': 'Fragment', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Beth Blair', 'stream_date': '2025-02-28'}
[2025-08-07T18:07:17.645+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brenda Hudson', 'song': 'Radiance', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'Austin Lynn', 'stream_date': '2025-02-18'}
[2025-08-07T18:07:17.645+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Reginald Santana', 'song': 'Spectrum', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Charles Alexander', 'stream_date': '2025-03-22'}
[2025-08-07T18:07:17.646+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jose Newton', 'song': 'Velocity', 'album': 'Threshold', 'genre': 'Hip-Hop', 'artist': 'Mrs. Sandra Glover', 'stream_date': '2025-06-21'}
[2025-08-07T18:07:17.646+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dana Wagner', 'song': 'Labyrinth', 'album': 'Utopia', 'genre': 'Hip-Hop', 'artist': 'Justin Jackson', 'stream_date': '2025-04-15'}
[2025-08-07T18:07:17.647+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tiffany Brewer', 'song': 'Pulse', 'album': 'Utopia', 'genre': 'Country', 'artist': 'Sheila Barnes', 'stream_date': '2025-06-08'}
[2025-08-07T18:07:17.647+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kimberly Gonzalez', 'song': 'Anthem', 'album': 'Rebellion', 'genre': 'Hip-Hop', 'artist': 'Jonathan Mills', 'stream_date': '2025-07-25'}
[2025-08-07T18:07:17.647+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sandra Hill', 'song': 'Pulse', 'album': 'Paragon', 'genre': 'Hip-Hop', 'artist': 'Melissa Garcia DDS', 'stream_date': '2025-04-07'}
[2025-08-07T18:07:17.648+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Riddle', 'song': 'Aurora?', 'album': 'Utopia', 'genre': 'R&B', 'artist': 'Richard Conrad', 'stream_date': '2025-03-29'}
[2025-08-07T18:07:17.648+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Bennett', 'song': 'Momentum', 'album': 'Limelight', 'genre': 'Electronic', 'artist': 'Frank Flores', 'stream_date': '2024-08-11'}
[2025-08-07T18:07:17.649+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Wendy Fernandez', 'song': 'Phoenix', 'album': 'Threshold', 'genre': 'Pop', 'artist': 'Michelle Schultz', 'stream_date': '2024-08-19'}
[2025-08-07T18:07:17.649+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Steven Freeman', 'song': 'Ember!', 'album': 'Utopia', 'genre': 'Country', 'artist': 'Wayne Moore', 'stream_date': '2025-01-18'}
[2025-08-07T18:07:17.649+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Heather Thompson', 'song': 'Ember!', 'album': 'Afterglow', 'genre': 'Reggae', 'artist': 'Emily Wilson', 'stream_date': '2024-08-27'}
[2025-08-07T18:07:17.650+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Renee Rubio', 'song': 'Echo?', 'album': 'Static', 'genre': 'Electronic', 'artist': 'Tanya Martin', 'stream_date': '2025-01-27'}
[2025-08-07T18:07:17.650+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeffery Perry', 'song': 'Anthem', 'album': 'Utopia', 'genre': 'Electronic', 'artist': 'Kyle Robinson', 'stream_date': '2025-06-20'}
[2025-08-07T18:07:17.651+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kevin Mayo', 'song': 'Eclipse', 'album': 'Utopia', 'genre': 'R&B', 'artist': 'Michael Montes', 'stream_date': '2025-03-20'}
[2025-08-07T18:07:17.651+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eduardo Vasquez', 'song': 'Luminous', 'album': 'Exodus', 'genre': 'Reggae', 'artist': 'Jason Baldwin', 'stream_date': '2024-08-16'}
[2025-08-07T18:07:17.651+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeremy Bradley', 'song': 'Silhouette', 'album': 'Visions', 'genre': 'Electronic', 'artist': 'Erica Smith', 'stream_date': '2025-02-17'}
[2025-08-07T18:07:17.652+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joshua Nelson', 'song': 'Velocity', 'album': 'Static', 'genre': 'R&B', 'artist': 'Laura Garcia', 'stream_date': '2024-09-08'}
[2025-08-07T18:07:17.652+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kimberly Cole', 'song': 'Pulse!', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Lisa Robinson', 'stream_date': '2025-05-16'}
[2025-08-07T18:07:17.653+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Monica Adams', 'song': 'Horizon!', 'album': 'Elysium', 'genre': 'Electronic', 'artist': 'Sandra Long', 'stream_date': '2025-05-13'}
[2025-08-07T18:07:17.653+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Cynthia Benitez', 'song': 'Momentum', 'album': 'Exodus', 'genre': 'Classical', 'artist': 'Christopher Jackson', 'stream_date': '2025-02-16'}
[2025-08-07T18:07:17.653+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Reynolds', 'song': 'Pulse!', 'album': 'Ascension', 'genre': 'Jazz', 'artist': 'Luis Clark', 'stream_date': '2025-01-06'}
[2025-08-07T18:07:17.654+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tyler Gonzales', 'song': 'Constellation', 'album': 'Visions', 'genre': 'Reggae', 'artist': 'Matthew Avery', 'stream_date': '2025-07-06'}
[2025-08-07T18:07:17.654+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jill Parker', 'song': 'Mosaic', 'album': 'Visions', 'genre': 'Metal', 'artist': 'Theodore Howell', 'stream_date': '2024-09-15'}
[2025-08-07T18:07:17.655+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Butler', 'song': 'Crescendo', 'album': 'Daybreak', 'genre': 'Electronic', 'artist': 'Kristen Frey', 'stream_date': '2024-10-31'}
[2025-08-07T18:07:17.655+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Colleen Hernandez', 'song': 'Zenith', 'album': 'Elysium', 'genre': 'Classical', 'artist': 'Joe Myers', 'stream_date': '2025-07-15'}
[2025-08-07T18:07:17.655+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Butler', 'song': 'Paradox', 'album': 'Ascension', 'genre': 'Metal', 'artist': 'Benjamin Carter', 'stream_date': '2025-04-04'}
[2025-08-07T18:07:17.656+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Douglas Johnson', 'song': 'Quantum', 'album': 'Paragon', 'genre': 'R&B', 'artist': 'Jennifer Hampton', 'stream_date': '2025-05-16'}
[2025-08-07T18:07:17.656+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Susan Garcia', 'song': 'Anthem', 'album': 'Utopia', 'genre': 'Country', 'artist': 'Erin Riggs', 'stream_date': '2024-12-04'}
[2025-08-07T18:07:17.657+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Renee Wong', 'song': 'Labyrinth', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Claudia Simpson', 'stream_date': '2025-05-30'}
[2025-08-07T18:07:17.657+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Juan Medina', 'song': 'Quantum', 'album': 'Rebellion', 'genre': 'Pop', 'artist': 'Sharon Evans', 'stream_date': '2025-02-03'}
[2025-08-07T18:07:17.658+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Le', 'song': 'Gravity', 'album': 'Elysium', 'genre': 'Pop', 'artist': 'Daniel Hoover', 'stream_date': '2025-07-15'}
[2025-08-07T18:07:17.658+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Beth Kelly', 'song': 'Silhouette', 'album': 'Ascension', 'genre': 'Metal', 'artist': 'Stephanie Ali', 'stream_date': '2024-12-31'}
[2025-08-07T18:07:17.658+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tonya Sullivan', 'song': 'Zenith', 'album': 'Exodus', 'genre': 'Jazz', 'artist': 'Olivia Ward', 'stream_date': '2024-12-21'}
[2025-08-07T18:07:17.659+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Marc Robinson', 'song': 'Vortex', 'album': 'Daybreak', 'genre': 'Pop', 'artist': 'Vincent Clark', 'stream_date': '2025-08-27'}
[2025-08-07T18:07:17.659+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicholas Smith', 'song': 'Horizon!', 'album': 'Elysium', 'genre': 'Metal', 'artist': 'Margaret Jones', 'stream_date': '2024-10-29'}
[2025-08-07T18:07:17.660+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Krystal Mayer', 'song': 'Serenity', 'album': 'Ascension', 'genre': 'Hip-Hop', 'artist': 'Crystal Durham', 'stream_date': '2025-02-23'}
