[2025-08-05T21:29:54.393+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-05T21:29:54.414+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-05T00:00:00+00:00 [queued]>
[2025-08-05T21:29:54.429+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-05T00:00:00+00:00 [queued]>
[2025-08-05T21:29:54.430+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-05T21:29:54.541+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-02-05 00:00:00+00:00
[2025-08-05T21:29:54.555+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=539) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-05T21:29:54.557+0000] {standard_task_runner.py:72} INFO - Started process 563 to run task
[2025-08-05T21:29:54.557+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'scheduled__2025-02-05T00:00:00+00:00', '--job-id', '724', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpnw89f5hi']
[2025-08-05T21:29:54.559+0000] {standard_task_runner.py:105} INFO - Job 724: Subtask generator_stream_data
[2025-08-05T21:29:54.631+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-05T00:00:00+00:00 [running]> on host ef2c5d727bcb
[2025-08-05T21:29:54.741+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-05T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-05T00:00:00+00:00'
[2025-08-05T21:29:54.742+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-05T21:29:54.764+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T21:29:54.768+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.9', 19092)]>: Broker version identified as 2.6
[2025-08-05T21:29:54.769+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T21:29:54.877+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-1:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-05T21:29:54.878+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-05T21:29:54.878+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-05T21:29:54.883+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Griffin', 'song': 'Aurora?', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'David Gilbert', 'stream_date': '2012-11-07'}
[2025-08-05T21:29:55.009+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Matthew Barber', 'song': 'Quantum', 'album': 'Nightfall', 'genre': 'R&B', 'artist': 'Jillian Martinez', 'stream_date': '2000-10-13'}
[2025-08-05T21:29:55.009+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tracy Velasquez', 'song': 'Celestial', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Jennifer Wade', 'stream_date': '1988-06-27'}
[2025-08-05T21:29:55.010+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Larry Cooper', 'song': 'Equinox', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Chad Kelley', 'stream_date': '2019-10-13'}
[2025-08-05T21:29:55.011+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Pamela Haynes', 'song': 'Radiance', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'Angela Sharp PhD', 'stream_date': '1989-06-27'}
[2025-08-05T21:29:55.013+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kayla Richardson', 'song': 'Ember', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Michael Watson', 'stream_date': '1972-09-03'}
[2025-08-05T21:29:55.014+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Wesley Hubbard', 'song': 'Paradox', 'album': 'Afterglow', 'genre': 'Metal', 'artist': 'Brandon Garza', 'stream_date': '1978-08-25'}
[2025-08-05T21:29:55.015+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nathan Johnson', 'song': 'Odyssey', 'album': 'Rebellion', 'genre': 'Pop', 'artist': 'Stephen Smith', 'stream_date': '2013-04-13'}
[2025-08-05T21:29:55.017+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shawn Thompson', 'song': 'Echo?', 'album': 'Daybreak', 'genre': 'Rock', 'artist': 'Christine Woodward', 'stream_date': '1973-07-20'}
[2025-08-05T21:29:55.020+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Janet Fuentes', 'song': 'Aurora?', 'album': 'Afterglow', 'genre': 'Country', 'artist': 'Lisa Velazquez', 'stream_date': '2022-08-08'}
[2025-08-05T21:29:55.021+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dana Gibson', 'song': 'Zenith', 'album': 'Paragon', 'genre': 'Electronic', 'artist': 'Patricia Estrada', 'stream_date': '2020-11-10'}
[2025-08-05T21:29:55.024+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Larry Richardson', 'song': 'Momentum', 'album': 'Nightfall', 'genre': 'Rock', 'artist': 'Seth Martin', 'stream_date': '2019-06-27'}
[2025-08-05T21:29:55.025+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Johns', 'song': 'Echo?', 'album': 'Daybreak', 'genre': 'Rock', 'artist': 'Madison Fitzpatrick', 'stream_date': '1993-03-18'}
[2025-08-05T21:29:55.027+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Samuel Trujillo', 'song': 'Odyssey', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Jeremy Cook', 'stream_date': '1977-04-10'}
[2025-08-05T21:29:55.028+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Philip Ballard', 'song': 'Euphoria', 'album': 'Rebellion', 'genre': 'R&B', 'artist': 'Omar Bailey', 'stream_date': '1988-12-23'}
[2025-08-05T21:29:55.029+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Crystal Williams', 'song': 'Luminous', 'album': 'Sanctuary', 'genre': 'R&B', 'artist': 'Mrs. Amy Moore', 'stream_date': '1993-04-27'}
[2025-08-05T21:29:55.030+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rachel Harper', 'song': 'Solstice', 'album': 'Exodus', 'genre': 'Classical', 'artist': 'Gabriel Carney', 'stream_date': '2019-10-12'}
[2025-08-05T21:29:55.030+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Allison Harrell', 'song': 'Nocturne', 'album': 'Sanctuary', 'genre': 'Rock', 'artist': 'Gregory Phillips', 'stream_date': '2015-12-13'}
[2025-08-05T21:29:55.031+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Andrew Wilson', 'song': 'Drift', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Andrew Rose', 'stream_date': '2013-02-03'}
[2025-08-05T21:29:55.033+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Nguyen', 'song': 'Quantum', 'album': 'Rebellion', 'genre': 'Jazz', 'artist': 'Catherine Robinson', 'stream_date': '1973-08-27'}
[2025-08-05T21:29:55.035+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Natasha Cunningham', 'song': 'Velocity', 'album': 'Paragon', 'genre': 'Pop', 'artist': 'Erin Mitchell', 'stream_date': '1973-02-02'}
